family,fund,regime,mode,im_regime,im_mode,im_flat,reanchor,scenario,c,seed,drawdown,client_defaults,cm_defaults,bcm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,mutualised_l4,total_df,ccp_cash_used,im_open,im_peak,im_trough,im_mean,im_peak_to_trough,im_max_jump_pct,im_responsiveness,error
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.75,71,-43.4245960502693,34,1,0,1,1,0,0,4340487455.636934,-738750.0,8529537279.467209,49408149931.52159,8529537279.467209,35604658584.83126,5.792594406083402,0.39414541113352586,3.8070250331388644,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.0,71,-46.26570915619389,41,1,0,1,1,0,0,3566825914.9058356,-7732125.0,9341888029.890564,47711533341.378105,9341888029.890564,34972183276.31701,5.107268807838304,0.3527931622531848,3.262632687928471,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.5,71,-51.58438061041293,46,1,0,1,2,0,0,3664022191.883125,91639009.55205727,9993623527.840832,64245296072.42858,9993623527.840832,42858493573.73292,6.428628804502211,0.4958578285634818,4.312262629219238,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.5,71,-26.68761220825853,15,0,0,0,0,0,0,1261291273.460954,0.0,8116432175.744239,24903862235.426052,8116432175.744239,18490616758.90643,3.06832629118132,0.19393538686591838,1.6429869294241963,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.75,71,-30.390484739676836,19,0,0,0,0,0,0,1323540207.3591223,0.0,8667457940.623014,30435137745.158306,8667457940.623014,21855499843.03204,3.511426066749467,0.1525048151717745,1.9949657940710606,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.0,71,-33.927289048473966,21,0,0,0,0,0,0,1596944255.3108416,0.0,8261025376.4427805,34624176175.433815,8261025376.4427805,26054236965.611637,4.191268589268404,0.3562411340875773,2.535002626425704,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.25,71,-37.23518850987433,21,0,0,0,0,0,0,1838593790.2385287,0.0,8639436802.57096,39235348009.35062,8639436802.57096,28164276869.88019,4.541424274053929,0.3350659039003334,2.813150816012181,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,4.0,71,-56.34201077199281,49,3,0,3,2,0,0,8053174880.3415785,-105558573.810462,10033153082.093697,80047291271.44318,10033153082.093697,50297025916.70828,7.978278674358577,0.6406147606211212,5.5432359491511445,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.0,71,-18.684919210053863,3,0,0,0,2,0,0,540622437.1096253,415556.79668712616,1664433176.9615047,7209800730.648151,1664433176.9615047,5694192157.276652,4.331685303107186,0.7647610443480395,2.6465434536604877,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.25,71,-22.787253141831243,12,0,0,0,2,0,0,724649955.4232721,21858281.60979557,1669758552.1545446,9120457090.444433,1669758552.1545446,6949720337.653785,5.462141265080515,0.7769480165145073,3.544527672944878,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.5,71,-26.69658886894075,14,0,0,0,2,0,0,904724780.3325647,-7202019.313124657,1743204058.2816348,10754915532.915648,1743204058.2816348,7863030815.82591,6.169625111771089,0.6715544541480776,4.106521550722968,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.75,71,-30.408438061041288,18,0,0,0,2,0,0,1071761797.3670155,10676955.868479729,1727318185.0329912,12151424123.100897,1727318185.0329912,9122802715.828526,7.034849877915694,0.5811981894179417,4.793817838475408,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.0,71,-33.909335727109514,22,0,0,0,2,0,0,1195995495.138636,21770904.988373756,1556348740.0311391,15170114357.302769,1556348740.0311391,10819974215.964962,9.7472462097404,0.9540501709595448,6.948425522769188,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.25,71,-37.230700179533216,22,0,0,0,2,0,0,1444887188.2427878,2810111.9870347977,1638032752.942233,16652817043.626146,1638032752.942233,12142719802.095709,10.166351688459446,0.8294966581372345,7.281344379199806,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.5,71,-40.412926391382406,27,0,0,0,2,0,0,1592894856.273611,-76904094.97758293,1528393814.2494423,18133594653.873604,1528393814.2494423,13153559529.763369,11.864477914534467,1.042148269199009,8.630260749817612,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.75,71,-43.45601436265709,34,0,0,0,2,0,0,1872093478.3184667,-321000003.4615879,1435150762.6471965,21470937422.078457,1435150762.6471965,14458189910.223318,14.960753936732335,0.9951459317528735,11.08980548221819,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,3.0,71,-46.28366247755835,40,0,0,0,4,1,1,1583162119.412211,-12476626838.612778,1468959712.2153578,19936523727.18292,1468959712.2153578,14274125002.661495,13.571865559959013,1.03346562351881,9.986533982359994,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,3.5,71,-51.61579892280073,48,0,0,0,3,1,0,2465196305.0287514,-1208813922.9349365,1651352764.7608647,25683541797.96724,1651352764.7608647,17438302733.04109,15.553031639297565,1.1065098101124544,11.560284694348827,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,4.0,71,-56.337522441651714,48,0,0,0,3,1,0,3014376241.9678707,-1209549432.823742,1733216250.3973837,29122445328.837605,1733216250.3973837,19602459338.53895,16.802545742437246,1.1396204558233665,12.552843435366988,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.0,72,-34.00008969816567,22,2,0,2,2,0,0,1377984710.8779082,-57505195.229221344,9865843215.248024,32288461831.94786,9865843215.248024,23320147718.41917,3.2727523768110216,0.1515885198794038,1.8053739706540985,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.25,72,-37.309952011481364,27,2,0,2,2,0,0,1815918708.4777336,55165873.41103554,9477341701.184582,34528795155.59178,9477341701.184582,26107548900.231964,3.6432995922554947,0.23885498041884423,2.0997202903356436,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.5,72,-40.52114634255729,26,2,0,2,2,0,0,1957110686.1540623,9999442.351114273,9159962784.083805,40782430268.14296,9159962784.083805,29732077162.07545,4.452248467538079,0.31300588168283605,2.7423134993126386,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.75,72,-43.535004709153704,36,2,0,2,3,1,0,1717148172.5654912,79207080.57328701,9639726589.384733,46115887404.10031,9639726589.384733,32223263889.6815,4.783941429924281,0.36410287044869194,3.0057957187796953,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.0,72,-18.73794680898776,2,0,0,0,0,0,0,753782514.2805678,0.0,8034486566.506956,16077742419.595062,8034486566.506956,12578877458.635221,2.0010914557524693,0.1063986543908324,0.7952227769730355,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.25,72,-22.877517154774186,10,1,0,1,2,0,0,778606696.8123704,7866748.411035538,8038826994.279929,20645117609.2826,8038826994.279929,15606322026.18226,2.5681753847884456,0.13826917688935714,1.2456891696622097,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.5,72,-26.855630802350095,17,2,0,2,1,0,0,1179725884.9047856,0.0,8093510230.263709,24248651149.706093,8093510230.263709,18026611677.861946,2.996061098314817,0.19054369514317138,1.5855826562985231,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.75,72,-30.45701215410145,16,1,0,1,0,0,0,1299383498.5983796,0.0,8532472382.111013,27579864617.33826,8532472382.111013,20423447549.634758,3.232341504575107,0.20756887837628302,1.773273361009806,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.0,72,-46.36049692783782,38,2,0,2,3,1,0,2095828867.6607888,84501547.95159054,10436810186.789248,45882343997.46531,10436810186.789248,32707366898.8939,4.39620374197688,0.24415390842319074,2.6977940480283706,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.5,72,-51.66165851908329,45,2,0,2,3,1,0,2453234811.5065403,136762632.02231407,11185846455.798264,56020907195.24596,11185846455.798264,38951957535.46341,5.008195617257657,0.3601191162050592,3.1839333270614842,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,4.0,72,-56.415661299726416,54,4,0,4,3,1,0,4146215390.3624735,73954016.23377609,11998248801.2613,66725680945.73719,11998248801.2613,44708976271.29453,5.561284988416205,0.4107498691782585,3.623283061913005,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.0,72,-18.76934116697313,2,0,0,0,1,0,0,509407010.8902125,-72750.0,1431309196.2850142,6588160008.407028,1431309196.2850142,4790183623.494697,4.602890853707014,0.6818955955690864,2.861977148393592,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.25,72,-22.859577521639686,4,0,0,0,2,0,0,610767243.7075428,2225341.453420639,1376327681.4963274,7777853013.058739,1376327681.4963274,5773622762.012586,5.651163685527815,0.6088460968323237,3.694678723814934,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.5,72,-26.75696282011033,10,0,0,0,2,0,0,812934099.9054798,5681808.419010162,1433344079.5106373,10417190033.521383,1433344079.5106373,7341582904.780569,7.267752511370438,0.7460074777217311,4.978825389859415,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.75,72,-30.45252724581782,19,0,0,0,2,0,0,958256688.3917549,35150877.914302826,1323756254.897493,11781351725.077053,1323756254.897493,8364512759.698947,8.899940364013132,0.7035770618178525,6.27536323289252,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.0,72,-33.97318024846392,24,0,0,0,2,0,0,1223349376.9145634,20713581.72774601,1577593067.8320231,14364236835.055435,1577593067.8320231,10088183313.195992,9.105159706866113,0.6581668884840004,6.438380402577046,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.25,72,-37.336861461183126,25,0,0,0,2,0,0,1313895709.256674,-15895039.770852089,1416586788.6691241,15489161546.37081,1416586788.6691241,10974226949.52855,10.93414231324492,0.8433942259813074,7.891243294296264,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.5,72,-40.51217652599004,25,0,0,0,2,0,0,1487486863.758655,-26092650.081767082,1318347061.0044281,18330039902.1471,1318347061.0044281,12351683417.759861,13.90380457797033,0.9625535184394061,10.25021165753329,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.75,72,-43.48118580975019,36,0,0,0,3,1,0,1648952912.8643131,-586728641.5935268,1322168475.3081732,18961184166.26934,1322168475.3081732,13544136505.41928,14.340974331466976,0.8944305452418446,10.597479974914854,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,3.0,72,-46.38740637753958,41,0,0,0,3,1,0,2024650528.178248,-753774464.9365864,1461990689.5409808,22014797439.58273,1461990689.5409808,14696018288.760569,15.05809687919058,0.9074312248058327,11.16713041050078,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,3.5,72,-51.65268870251602,48,0,0,0,4,1,1,2172379016.8195615,-1150675680.4374084,1580956677.139055,23020858732.671192,1580956677.139055,15960798609.616104,14.56134697778715,0.8702315253285409,10.772534258685464,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,4.0,72,-56.44257074942818,56,0,0,0,4,1,1,2547663345.692591,-8461880942.633041,1689319217.1574965,29808520852.645123,1689319217.1574965,20645878832.79134,17.645286071392658,0.9951445413423095,13.222279080640137,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.0,73,-18.725617685305597,2,0,0,0,0,0,0,518261412.69071263,0.0,6982047628.68255,14124644628.52593,6982047628.68255,11520911015.617588,2.022994596957673,0.2259080554384163,0.8126216636317397,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.25,73,-22.855477332855035,12,0,0,0,0,0,0,693467421.3443465,0.0,7414399287.424406,17543265580.947586,7414399287.424406,14121423318.111488,2.366107475585081,0.29513054068198086,1.0851753594898383,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.5,73,-26.756647683960356,12,0,0,0,0,0,0,914148375.8730209,0.0,7368778776.3589325,22236068130.06343,7368778776.3589325,16894452074.595348,3.017605603984591,0.356300838419507,1.6026966587493294,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,1.75,73,-30.456033361732658,16,1,0,1,0,0,0,1045342522.6460563,0.0,7983831795.376631,28399658424.548306,7983831795.376631,19591026618.590996,3.557146386900875,0.23119201713149873,2.031283994317381,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.0,73,-33.98950719698668,15,0,0,0,0,0,0,1053404267.4539293,0.0,8212340034.272675,26948516443.08521,8212340034.272675,20559737127.36825,3.2814662240750607,0.2636578054119303,1.8122958655315446,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.25,73,-37.316712255055826,28,2,0,2,1,0,0,1447564326.0212262,-67964250.0,7531924301.812849,37952063763.709076,7531924301.812849,26525181676.61091,5.038827030507256,0.4946876286398505,3.2082655670051814,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.5,73,-40.50042598986593,27,2,0,2,2,0,0,1962385541.6822176,-16504786.258794785,8877790702.206442,40513992568.69928,8877790702.206442,27898095885.096764,4.563521931039682,0.2493770519837184,2.8307042174040653,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.75,73,-43.500291466750376,32,2,0,2,2,0,0,2177761676.8638496,28393167.7961092,8378064675.4719715,44051901572.10698,8378064675.4719715,29396930305.04983,5.258004476985653,0.4622137322212938,3.382370436881832,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.0,73,-46.397022555042376,38,2,0,2,2,0,0,2061329455.1307054,10261076.78464508,9417917568.647257,45478873889.58562,9417917568.647257,31140117120.648464,4.828973449607075,0.3252519777797209,3.0415671635753547,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.5,73,-51.62100354244205,44,3,0,3,3,1,0,2250404104.414972,-539062590.937007,9787275409.51555,54934842669.6692,9787275409.51555,38934877421.37659,5.6128841144349035,0.42600311875123276,3.6642711255371507,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,4.0,73,-56.3786377292498,45,3,0,3,3,1,0,2083906205.612103,371929952.44418716,10372693675.41507,60192104802.71265,10372693675.41507,43417790089.005684,5.802938627733458,0.4594914326447004,3.815242025321661,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.0,73,-18.743554100712977,0,0,0,0,0,0,0,529352716.8951596,0.0,1762783839.0856695,6592103265.141527,1762783839.0856695,5385467763.782962,3.7395981963170004,0.7678444374102276,2.1762156423840304,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.25,73,-22.882381955966103,2,0,0,0,2,0,0,703552013.0432618,2011450.0803089142,1848555250.2211742,8106014008.0479145,1848555250.2211742,6479796327.440329,4.38505368291159,0.8769812329446067,2.688936934242849,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.5,73,-26.756647683960356,12,0,0,0,2,0,0,881950800.1170337,18472944.109650612,1818697312.7875683,10791344187.884674,1818697312.7875683,7842693780.700348,5.933557009189439,0.8681185122351038,3.9189994906643992,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,1.75,73,-30.491906192547425,13,0,0,0,2,0,0,1126767015.4051974,27417036.008153915,1959533105.3607662,13022162808.268919,1959533105.3607662,9122271122.815714,6.64554366172417,0.7469650353376416,4.484570198258571,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.0,73,-33.971570781579295,23,0,0,0,2,0,0,1278486991.8876684,752555.0211057663,1846023953.3252833,15392633831.112156,1846023953.3252833,10747943728.18933,8.338263327182222,0.8831183361690622,5.829191836239323,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.25,73,-37.36603739742612,21,0,0,0,2,0,0,1375080992.284869,-21014852.386829376,1633330478.816662,17576959292.56832,1633330478.816662,11837979670.655628,10.761422455853955,1.11623991227843,7.754042278501369,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.5,73,-40.48248957445855,25,0,0,0,3,1,0,1635250167.1695197,-152958585.86920452,1965981150.3268552,18829454932.475986,1965981150.3268552,13212569899.07219,9.577637572641775,0.8140206775327661,6.8136959227739515,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,2.75,73,-43.4733868436393,40,0,0,0,3,1,0,1936245686.1017787,-661172668.2327585,1797947507.789339,23273845339.773464,1797947507.789339,15311807127.329554,12.944674546360783,1.0908301850637834,9.488321180062899,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,3.0,73,-46.307340478005464,34,0,0,0,3,1,0,2072155512.2004466,-18259860.171979904,1941257384.574058,25992454788.50276,1941257384.574058,17274743044.113102,13.389494353014868,0.8758730302615159,9.841666361332265,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,3.5,73,-51.6165194385902,45,0,0,0,4,1,1,2336105666.224516,-7937697438.110619,2090247260.8261852,24303087789.22804,2090247260.8261852,17220704204.82145,11.626896130758267,0.8954897061851852,8.44153628836398,
OPENDIS,kalman,stressed,direct,reactive,reactive,0.05,0,gapped,4.0,73,-56.3876059369535,51,0,0,0,3,1,0,2902103930.8161807,-2070650250.917286,2232292511.1727524,31683263377.14235,2232292511.1727524,21637830676.325706,14.19315041311378,1.0072923869604904,10.48005519201377,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.0,74,-34.01747703338561,21,0,0,0,0,0,0,2192538971.863805,0.0,9291945523.255266,30199212124.8308,9291945523.255266,22366161592.46152,3.2500418829673734,0.38055551106828056,1.7873337587663642,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.25,74,-37.36948241093435,24,0,0,0,0,0,0,2308209070.088766,0.0,9074647423.242281,35671199686.82936,9074647423.242281,26209066032.411263,3.9308634289710396,0.4284607164779317,2.3281482840778045,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.5,74,-40.5915303607439,30,0,0,0,0,0,0,2627633121.932383,0.0,9362962314.05723,40988227022.21366,9362962314.05723,30139734284.15719,4.377698600866453,0.4749898401884216,2.6830943823609115,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,2.75,74,-43.517813130181494,36,0,0,0,0,0,0,2349336862.3427267,0.0,10468231454.739174,39630365589.93576,10468231454.739174,29916220315.307613,3.7857746804016563,0.3995464111381479,2.2128961990840676,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.0,74,-46.39032041227874,48,1,0,1,1,0,0,2530770758.064154,-9327000.0,10377367567.033112,48628828232.74984,10377367567.033112,33929812013.78121,4.686046622000189,0.42069971507372417,2.928032412978505,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,3.5,74,-51.55724848756442,51,5,0,5,2,0,0,4840873694.719633,-412537187.39031315,9188211566.567352,43974871163.10888,9188211566.567352,32743713821.804962,4.786009861061304,0.6704034870404592,3.0074387889940195,
OPENDIS,kalman,stressed,tiered,reactive,reactive,0.05,0,gapped,4.0,74,-56.43289267308985,52,5,0,5,2,0,0,5736937079.486631,-187321380.42428207,10552236633.610981,63711858627.86881,10552236633.610981,41278112715.69263,6.037758708417685,0.7376379305211684,4.001772711981436,
