exp,regime,seed,direct,margin,netting,decouple,drawdown,client_defaults,cm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,survivor_l4,total_df,ccp_cash_used,client_loss_absorbed,im_mean,im_peak
NET,calm,50,False,reactive,gross,False,-0.5886233318110334,0,0,0,0,False,False,5218469350.875,0.0,0.0,12701512716.597744,15448494150.0
NET,calm,51,False,reactive,gross,False,-0.5785920925747368,0,0,0,0,False,False,6420405092.062501,0.0,0.0,15271989982.105263,18257485522.5
NET,calm,52,False,reactive,gross,False,-0.5784746536763641,0,0,0,0,False,False,5182127725.5,0.0,0.0,14087162945.131578,16795222470.0
NET,calm,53,False,reactive,gross,False,-0.5581772974070143,0,1,1,0,False,False,6139978119.000001,0.0,0.0,13433982838.984962,16059814200.0
NET,calm,54,False,reactive,gross,False,-0.6089515883487273,0,0,0,0,False,False,6052477519.687501,0.0,0.0,12266139202.951128,14605907377.5
NET,calm,55,False,reactive,gross,False,-0.6038463490130375,0,0,0,0,False,False,6060811618.125001,0.0,0.0,13312508119.342106,16223101897.5
NET,calm,56,False,reactive,gross,False,-0.6241437052823873,0,0,0,0,False,False,6531675919.312501,0.0,0.0,14918514276.31579,18233056800.0
NET,calm,57,False,reactive,gross,False,-0.5988023952095856,0,0,0,0,False,False,6008731777.125001,0.0,0.0,12345091264.285715,14802858900.0
NET,calm,58,False,reactive,gross,False,-0.5633659848753969,0,0,0,0,False,False,6271224460.875001,0.0,0.0,13994833698.43985,17959421092.5
NET,calm,59,False,reactive,gross,False,-0.5632802192225728,0,0,0,0,False,False,6885991257.750001,0.0,0.0,13240746663.834587,16464272625.0
NET,calm,60,False,reactive,gross,False,-0.5734003146090183,0,1,1,0,False,False,6334209380.812501,0.0,0.0,13480154742.18045,16328887200.0
NET,calm,61,False,reactive,gross,False,-0.5836674618078463,0,0,0,0,False,False,6137324331.187501,0.0,0.0,14806029671.221804,17774667540.0
NET,calm,62,False,reactive,gross,False,-0.5836674618078463,0,0,0,0,False,False,6850991849.625001,0.0,0.0,15078270613.87218,18130148325.0
NET,calm,63,False,reactive,gross,False,-0.5734003146090183,0,0,0,0,False,False,6098346570.937501,0.0,0.0,13808460855.6203,16966955655.0
NET,calm,64,False,reactive,gross,False,-0.5784746536763641,0,0,0,0,False,False,6451012297.125001,0.0,0.0,14609032214.718044,18781303590.0
NET,calm,65,False,reactive,gross,False,-0.5936976708783681,0,1,1,0,False,False,6639111307.125001,0.0,0.0,13095261453.552631,16009074922.5
NET,calm,66,False,reactive,gross,False,-0.5684413541085065,0,0,0,0,False,False,6656353716.375001,0.0,0.0,16665611217.969925,20060221905.0
NET,calm,67,False,reactive,gross,False,-0.578504008931291,0,0,0,0,False,False,6309938039.625001,0.0,0.0,12287099291.278196,14609391390.0
NET,calm,68,False,reactive,gross,False,-0.5987720099457028,0,0,0,0,False,False,6420013293.375001,0.0,0.0,14625799261.917294,18580205925.0
NET,calm,69,False,reactive,gross,False,-0.5886532020704327,0,0,0,0,False,False,5915433645.000001,0.0,0.0,14867159807.537594,17953566412.5
NET,calm,70,False,reactive,gross,False,-0.5835786055008674,0,0,0,0,False,False,6666833992.500001,0.0,0.0,15067507646.334587,18716868000.0
NET,calm,71,False,reactive,gross,False,-0.5633659848753969,0,0,0,0,False,False,7320411635.625001,0.0,0.0,15511554726.428572,19806655725.0
NET,calm,72,False,reactive,gross,False,-0.6241437052823873,0,0,0,0,False,False,5547998350.125,0.0,0.0,13200620550.225563,16723478767.5
NET,calm,73,False,reactive,gross,False,-0.5784746536763641,0,0,0,0,False,False,6878937544.875001,0.0,0.0,14346924893.1203,17524722892.5
NET,calm,74,False,reactive,gross,False,-0.5835489927436988,0,0,0,0,False,False,6992641321.875001,0.0,0.0,15918596285.582706,19256035950.0
NET,calm,75,False,reactive,gross,False,-0.5481955230698943,0,0,0,0,False,False,6060314978.437501,0.0,0.0,13885055669.097744,17214200955.0
NET,calm,76,False,reactive,gross,False,-0.5835786055008674,0,0,0,0,False,False,6579234956.250001,0.0,0.0,14615022227.481203,17793700942.5
NET,calm,77,False,reactive,gross,False,-0.558318952390624,0,0,0,0,False,False,6826700331.000001,0.0,0.0,14776703703.101503,19162804500.0
NET,calm,78,False,reactive,gross,False,-0.563251636474349,0,1,1,0,False,False,5964068842.875001,0.0,0.0,12445487796.992481,16647567930.0
NET,calm,79,False,reactive,gross,False,-0.5936976708783681,0,0,0,0,False,False,6083850019.500001,0.0,0.0,14506460387.424812,17331282180.0
NET,calm,80,False,reactive,gross,False,-0.5735167233416272,0,0,0,0,False,False,6803697940.875001,0.0,0.0,14806439061.93609,18010989000.0
NET,calm,81,False,reactive,gross,False,-0.5886233318110334,0,0,0,0,False,False,6740504619.750001,0.0,0.0,14351793272.424812,17813113087.5
NET,calm,42,False,reactive,net,False,-0.5886233318110334,0,0,0,0,False,False,5753682915.75,0.0,0.0,11940948147.518797,14973454282.5
NET,calm,43,False,reactive,net,False,-0.5835489927436988,0,0,0,0,False,False,7226920713.375001,0.0,0.0,11248464536.56015,13595910570.0
NET,calm,44,False,reactive,net,False,-0.5835489927436988,0,0,0,0,False,False,6831197319.375001,0.0,0.0,12700169285.582706,16164088875.0
NET,calm,45,False,reactive,net,False,-0.5835489927436988,0,0,0,0,False,False,5326503156.5625,0.0,0.0,11490084757.894737,14793319710.0
NET,calm,46,False,reactive,net,False,-0.6241437052823873,0,1,1,0,False,False,7374434896.125001,0.0,0.0,9849482912.87594,12425147280.0
NET,calm,47,False,reactive,net,False,-0.6038463490130375,0,1,1,0,False,False,6696716628.937501,0.0,0.0,11325828214.793234,13878150975.0
NET,calm,48,False,reactive,net,False,-0.6038463490130375,0,0,0,0,False,False,6994540061.437501,0.0,0.0,12661403556.992481,16239186180.0
NET,calm,49,False,reactive,net,False,-0.6444410615517371,0,1,1,0,False,False,7363115669.250001,0.0,0.0,11215360353.890978,13791444750.0
NET,calm,50,False,reactive,net,False,-0.5886233318110334,0,0,0,0,False,False,5218469350.875,0.0,0.0,10719217255.770678,13129673625.0
NET,calm,51,False,reactive,net,False,-0.5785920925747368,0,0,0,0,False,False,6420405092.062501,0.0,0.0,13512211386.2594,16775375400.0
NET,calm,52,False,reactive,net,False,-0.5784746536763641,0,0,0,0,False,False,5182127725.5,0.0,0.0,12472603987.330828,15045058192.5
NET,calm,53,False,reactive,net,False,-0.6241437052823873,0,2,2,0,False,False,6060314978.437501,0.0,0.0,11321670179.605263,13733127720.0
NET,calm,54,False,reactive,net,False,-0.6089515883487273,0,0,0,0,False,False,6052477519.687501,0.0,0.0,10140821856.203007,12104814757.5
NET,calm,55,False,reactive,net,False,-0.6038463490130375,0,0,0,0,False,False,6060811618.125001,0.0,0.0,11320177579.68045,13971024787.5
NET,calm,56,False,reactive,net,False,-0.6241437052823873,0,0,0,0,False,False,6531675919.312501,0.0,0.0,12223933351.2406,15100449975.0
NET,calm,57,False,reactive,net,False,-0.5988023952095856,0,0,0,0,False,False,6018918060.375001,0.0,0.0,10417435473.552631,13221685125.0
NET,calm,58,False,reactive,net,False,-0.5633659848753969,0,1,1,0,False,False,6370344832.500001,0.0,0.0,11520534404.097744,15553132515.0
NET,calm,59,False,reactive,net,False,-0.5632802192225728,0,1,1,0,False,False,7318227107.812501,0.0,0.0,11111694303.38346,14169255322.5
NET,calm,60,False,reactive,net,False,-0.5734003146090183,0,1,1,0,False,False,6334209380.812501,0.0,0.0,11408339283.49624,14203349550.0
NET,calm,61,False,reactive,net,False,-0.5836674618078463,0,0,0,0,False,False,6137324331.187501,0.0,0.0,12598310702.368422,15112904467.5
NET,calm,62,False,reactive,net,False,-0.5836674618078463,0,0,0,0,False,False,6850991849.625001,0.0,0.0,13139995334.887218,16206362887.5
NET,calm,63,False,reactive,net,False,-0.5734003146090183,0,0,0,0,False,False,6098346570.937501,0.0,0.0,12212880362.593985,15021877455.0
NET,calm,64,False,reactive,net,False,-0.5784746536763641,0,0,0,0,False,False,6451012297.125001,0.0,0.0,12545937003.38346,16687937385.0
NET,calm,65,False,reactive,net,False,-0.5936976708783681,0,1,1,0,False,False,6720596264.250001,0.0,0.0,11036971759.567669,13766814090.0
NET,calm,66,False,reactive,net,False,-0.5684413541085065,0,0,0,0,False,False,6656353716.375001,0.0,0.0,14540210150.582706,17742579660.0
NET,calm,67,False,reactive,net,False,-0.578504008931291,0,0,0,0,False,False,6309938039.625001,0.0,0.0,10266803729.323309,12100111425.0
NET,calm,68,False,reactive,net,False,-0.5987720099457028,0,0,0,0,False,False,6420013293.375001,0.0,0.0,12655608517.894737,16160624752.5
NET,calm,69,False,reactive,net,False,-0.5886532020704327,0,0,0,0,False,False,5848818401.25,0.0,0.0,12354957655.545113,15169630590.0
NET,calm,70,False,reactive,net,False,-0.5835786055008674,0,0,0,0,False,False,6666833992.500001,0.0,0.0,13066506975.112782,16508818710.0
NET,calm,71,False,reactive,net,False,-0.5633659848753969,0,0,0,0,False,False,7320411635.625001,0.0,0.0,13115784215.300753,17322831112.5
NET,calm,72,False,reactive,net,False,-0.6241437052823873,0,1,1,0,False,False,5623878360.375,0.0,0.0,10502395469.830828,13742613157.5
NET,calm,73,False,reactive,net,False,-0.5784746536763641,0,0,0,0,False,False,6943204706.625001,0.0,0.0,12251905771.804512,15553153035.0
NET,calm,74,False,reactive,net,False,-0.5835489927436988,0,0,0,0,False,False,6992641321.875001,0.0,0.0,13378805807.142857,16301755845.0
NET,calm,75,False,reactive,net,False,-0.5481955230698943,0,0,0,0,False,False,6060314978.437501,0.0,0.0,11866919653.7594,14902645500.0
NET,calm,76,False,reactive,net,False,-0.5835786055008674,0,0,0,0,False,False,6579234956.250001,0.0,0.0,12325051883.233082,15116889622.5
NET,calm,77,False,reactive,net,False,-0.558318952390624,0,0,0,0,False,False,6826700331.000001,0.0,0.0,12648207806.729322,16692494220.0
NET,calm,78,False,reactive,net,False,-0.563251636474349,0,1,1,0,False,False,5964068842.875001,0.0,0.0,10071421510.263159,14528241000.0
NET,calm,79,False,reactive,net,False,-0.5936976708783681,0,0,0,0,False,False,6083850019.500001,0.0,0.0,11726085490.88346,14072890320.0
NET,calm,80,False,reactive,net,False,-0.5735167233416272,0,0,0,0,False,False,6803697940.875001,0.0,0.0,12053494452.349625,15019429500.0
NET,calm,81,False,reactive,net,False,-0.5886233318110334,0,0,0,0,False,False,6740504619.750001,0.0,0.0,12250826591.447369,15508727032.5
NET,stressed,42,False,reactive,gross,False,-18.791194009774472,7,0,0,0,False,False,672799588.0256681,0.0,4040919.7877639085,12675902587.532753,15484090508.435242
NET,stressed,43,False,reactive,gross,False,-18.747478370018378,2,0,0,0,False,False,761220987.9692456,0.0,358151.8194462955,13117161970.204247,16704146953.695839
NET,stressed,44,False,reactive,gross,False,-18.772692635259315,3,0,0,0,False,False,694523264.792502,0.0,1228634.4668463245,13006662255.52307,14670004824.84627
NET,stressed,45,False,reactive,gross,False,-18.756165366334855,2,0,0,0,False,False,588246846.3680075,0.0,1143490.6982113197,12675242774.383402,15677582009.79953
NET,stressed,46,False,reactive,gross,False,-18.76849941698807,1,0,0,0,False,False,788679836.8489945,0.0,710934.6143695675,12441564172.8254,15574500577.221468
NET,stressed,47,False,reactive,gross,False,-18.774100977490804,2,0,0,0,False,False,860565204.4435703,0.0,320744.386245206,12992260779.406185,15965834038.321245
NET,stressed,48,False,reactive,gross,False,-18.841553554629755,2,0,0,0,False,False,530195139.17742115,0.0,1192690.0126621276,12652980524.679434,16166929024.478395
NET,stressed,49,False,reactive,gross,False,-18.835125448028677,0,1,1,0,False,False,514563358.49718165,0.0,0.0,12605156930.582695,15146596363.630547
NET,stressed,50,False,reactive,gross,False,-18.794564778689626,2,0,0,0,False,False,689786720.3876702,0.0,453959.2761896327,12770221258.819498,16021241600.463245
NET,stressed,51,False,reactive,gross,False,-18.77523553162853,1,0,0,0,False,False,589378348.7008634,0.0,544311.6449290663,11877210842.285213,14298403438.972261
NET,stressed,52,False,reactive,gross,False,-18.783911035379575,6,0,0,0,False,False,773761810.2215852,0.0,1596850.4635667726,12818794591.586288,16541389844.053173
NET,stressed,53,False,reactive,gross,False,-18.771575879847568,3,0,0,0,False,False,599834441.8345188,0.0,1258521.799201537,12719479241.150127,15516187261.728195
NET,stressed,54,False,reactive,gross,False,-18.714394653030098,0,0,0,0,False,False,665171871.8292696,0.0,0.0,12208665506.839521,15596998576.722862
NET,stressed,55,False,reactive,gross,False,-18.84161922266553,0,0,0,0,False,False,784032979.2224164,0.0,0.0,12095039261.92752,15320661817.181318
NET,stressed,56,False,reactive,gross,False,-18.79847567809908,2,0,0,0,False,False,704663641.9356157,0.0,852497.5186821297,13492677631.332132,16433061036.998404
NET,stressed,57,False,reactive,gross,False,-18.72729718821472,3,0,0,0,False,False,495202033.1328768,0.0,886337.6187832505,11314910705.099422,13264961275.217577
NET,stressed,58,False,reactive,gross,False,-18.782522878162567,2,0,0,0,False,False,824896733.1447595,0.0,1168957.3998048082,12865436185.933823,15359220548.796719
NET,stressed,59,False,reactive,gross,False,-18.73346190070413,5,0,0,0,False,False,666851815.4439934,0.0,1305891.3596164882,12169144856.358286,15355531053.745676
NET,stressed,60,False,reactive,gross,False,-18.81498745069917,4,0,0,0,False,False,575046410.2166736,0.0,2149057.2303992063,11925361209.578844,14903824723.84438
NET,stressed,61,False,reactive,gross,False,-18.666367310282894,1,0,0,0,False,False,556683316.7256144,0.0,363538.1934475638,11741452518.06131,14377101180.786745
NET,stressed,62,False,reactive,gross,False,-18.674266223857828,3,0,0,0,False,False,752451319.4303696,0.0,2847535.6573565826,13237169792.417665,16576297086.218113
NET,stressed,63,False,reactive,gross,False,-18.749719718373026,3,0,0,0,False,False,497225549.7816866,0.0,3254770.679932207,11103683142.290604,12842278041.095678
NET,stressed,64,False,reactive,gross,False,-18.730941704035875,0,0,0,0,False,False,823473305.9659934,0.0,0.0,14338956296.443695,18459558222.823544
NET,stressed,65,False,reactive,gross,False,-18.76401470983945,0,0,0,0,False,False,496412838.76535213,0.0,0.0,11326019163.359985,13411104066.773342
NET,stressed,66,False,reactive,gross,False,-18.6792961034297,0,0,0,0,False,False,728552352.4044971,0.0,0.0,12772729253.229982,15113484931.243635
NET,stressed,67,False,reactive,gross,False,-18.74691662555501,4,0,0,0,False,False,979185754.1218879,0.0,1256603.8422795534,12895907354.902088,16939927851.144106
NET,stressed,68,False,reactive,gross,False,-18.83817799077351,1,0,0,0,False,False,753974115.9311603,0.0,8793.696331009269,11704416987.019941,13743709691.26184
NET,stressed,69,False,reactive,gross,False,-18.771024893473875,6,0,0,0,False,False,691567060.4676604,0.0,3926460.402220279,12953561352.32626,15707561702.779682
NET,stressed,70,False,reactive,gross,False,-18.68097333213612,1,0,0,0,False,False,775417317.4892269,0.0,188932.76793326437,11147936803.885057,13121195380.550625
NET,stressed,71,False,reactive,gross,False,-18.66696588868941,2,0,0,0,False,False,603390008.1691389,0.0,571880.7792427242,13299799978.034979,16296889101.866417
NET,stressed,72,False,reactive,gross,False,-18.74691662555501,0,0,0,0,False,False,897718626.954616,0.0,0.0,12943821416.30337,18843305122.33185
NET,stressed,73,False,reactive,gross,False,-18.743554100712977,0,0,0,0,False,False,606670829.1987143,0.0,0.0,11546356441.259256,13441254199.23566
NET,stressed,74,False,reactive,gross,False,-18.812457987900512,1,0,0,0,False,False,752808084.4213647,0.0,508128.9958802685,12211202417.257727,15093037398.626322
NET,stressed,75,False,reactive,gross,False,-18.707650886246352,7,0,0,0,False,False,749743359.2565601,0.0,3130254.552962564,13712936937.834316,16812875462.542488
NET,stressed,76,False,reactive,gross,False,-18.780564403966082,4,0,0,0,False,False,579034866.9458038,0.0,2048382.0260121897,12233994419.934381,14793268426.392982
NET,stressed,77,False,reactive,gross,False,-18.736823218050514,0,0,0,0,False,False,683465130.052819,0.0,0.0,12691753233.576109,15957252551.243637
NET,stressed,78,False,reactive,gross,False,-18.88042991491268,1,0,0,0,False,False,781542662.3768418,0.0,115216.69410453737,13129731644.538378,15840949537.141403
NET,stressed,79,False,reactive,gross,False,-18.810505557547508,4,0,0,0,False,False,499613686.5526213,0.0,2012077.5178679898,12206269820.917364,14760702948.04577
NET,stressed,80,False,reactive,gross,False,-18.65601292813216,4,0,0,0,False,False,719583324.6044672,0.0,1393127.6756009422,13423772904.80735,16395341682.495724
NET,stressed,81,False,reactive,gross,False,-18.743554100712977,3,0,0,0,False,False,1072282967.3211582,0.0,1068176.7415624373,13551780763.354523,16543882912.106922
NET,stressed,42,False,reactive,net,False,-18.791194009774472,7,0,0,0,False,False,672799588.0256681,0.0,4040919.7877639085,7991306376.056121,10293232625.092562
NET,stressed,43,False,reactive,net,False,-18.747478370018378,2,0,0,0,False,False,761220987.9692456,0.0,358151.8194462955,9337055890.372763,11772803804.965216
NET,stressed,44,False,reactive,net,False,-18.772692635259315,3,0,0,0,False,False,694523264.792502,0.0,1228634.4668463245,9086336232.559162,10571969614.589054
NET,stressed,45,False,reactive,net,False,-18.720294144022954,1,0,0,0,False,False,579571565.9757501,0.0,71496.90242297575,7497708040.632182,9749375147.90689
NET,stressed,46,False,reactive,net,False,-18.790922952731183,2,0,0,0,False,False,875068065.2836298,0.0,1779622.6544409096,8626317054.478167,12127745045.553425
NET,stressed,47,False,reactive,net,False,-18.77858488027979,0,0,0,0,False,False,856191694.7616495,0.0,0.0,8800595288.524372,11097178105.664555
NET,stressed,48,False,reactive,net,False,-18.841553554629755,2,0,0,0,False,False,530195139.17742115,0.0,1192690.0126621276,8227280981.546703,10782724532.196234
NET,stressed,49,False,reactive,net,False,-18.830645161290327,2,0,0,0,False,False,544146499.7801906,0.0,448385.98592891544,8228247786.509274,10592432945.351307
NET,stressed,50,False,reactive,net,False,-18.794564778689626,2,0,0,0,False,False,689786720.3876702,0.0,453959.2761896327,8453631203.373374,11211725511.903044
NET,stressed,51,False,reactive,net,False,-18.77523553162853,1,0,0,0,False,False,589378348.7008634,0.0,544311.6449290663,7959078544.568093,9492429846.849657
NET,stressed,52,False,reactive,net,False,-18.783911035379575,6,0,0,0,False,False,773761810.2215852,0.0,1596850.4635667726,9210950934.515854,11647239421.698685
NET,stressed,53,False,reactive,net,False,-18.77605917955615,3,0,0,0,False,False,539984029.7671274,0.0,1291521.799201537,7797809980.698242,9632507858.363028
NET,stressed,54,False,reactive,net,False,-18.714394653030098,0,0,0,0,False,False,665171871.8292696,0.0,0.0,8810924632.025421,11956219819.3399
NET,stressed,55,False,reactive,net,False,-18.84161922266553,0,0,0,0,False,False,784032979.2224164,0.0,0.0,8728118964.57338,11404699175.504673
NET,stressed,56,False,reactive,net,False,-18.79847567809908,2,0,0,0,False,False,704663641.9356157,0.0,852497.5186821297,8518656179.56169,11338619687.964628
NET,stressed,57,False,reactive,net,False,-18.72729718821472,3,0,0,0,False,False,536188375.47333616,0.0,886337.6187832505,7559693132.199867,8838503609.267277
NET,stressed,58,False,reactive,net,False,-18.728691907410735,3,0,0,0,False,False,728922585.529353,0.0,831960.1167957783,8529067320.958265,11479410831.775043
NET,stressed,59,False,reactive,net,False,-18.75588644212226,4,0,0,0,False,False,768895689.9234099,0.0,1696428.7612698823,9115255744.985723,13194351073.09402
NET,stressed,60,False,reactive,net,False,-18.81498745069917,4,0,0,0,False,False,575046410.2166736,0.0,2149057.2303992063,7434493590.613907,8894346943.069916
NET,stressed,61,False,reactive,net,False,-18.666367310282894,1,0,0,0,False,False,556683316.7256144,0.0,363538.1934475638,7918390445.315201,10160684245.473007
NET,stressed,62,False,reactive,net,False,-18.674266223857828,3,0,0,0,False,False,752451319.4303696,0.0,2847535.6573565826,9069207160.832335,11167152233.53683
NET,stressed,63,False,reactive,net,False,-18.749719718373026,3,0,0,0,False,False,497225549.7816866,0.0,3254770.679932207,8427778246.572264,10015812727.938496
NET,stressed,64,False,reactive,net,False,-18.730941704035875,0,0,0,0,False,False,823473305.9659934,0.0,0.0,9974957603.772945,13486886947.364826
NET,stressed,65,False,reactive,net,False,-18.78643824558256,2,0,0,0,False,False,532854089.51157993,0.0,582893.0086191893,7133861390.030139,9150910103.25154
NET,stressed,66,False,reactive,net,False,-18.6792961034297,0,0,0,0,False,False,728552352.4044971,0.0,0.0,7661428609.673046,9717171934.336155
NET,stressed,67,False,reactive,net,False,-18.74691662555501,4,0,0,0,False,False,979185754.1218879,0.0,1256603.8422795534,8571834868.823189,11342087197.776445
NET,stressed,68,False,reactive,net,False,-18.83817799077351,1,0,0,0,False,False,753974115.9311603,0.0,8793.696331009269,7855182590.177697,9145721392.556395
NET,stressed,69,False,reactive,net,False,-18.771024893473875,6,0,0,0,False,False,691567060.4676604,0.0,3926460.402220279,8268653729.017481,11641868784.932272
NET,stressed,70,False,reactive,net,False,-18.68097333213612,1,0,0,0,False,False,775417317.4892269,0.0,188932.76793326437,8079639809.362776,9780695547.044975
NET,stressed,71,False,reactive,net,False,-18.66696588868941,2,0,0,0,False,False,603390008.1691389,0.0,571880.7792427242,8804215896.883633,11619364673.444008
NET,stressed,72,False,reactive,net,False,-18.778310983540393,2,0,0,0,False,False,679286380.4508909,0.0,1429176.5841270685,7543829005.822758,9669616583.519484
NET,stressed,73,False,reactive,net,False,-18.77494282767589,0,0,0,0,False,False,566313743.6639715,0.0,0.0,7254350854.044389,9236411600.443651
NET,stressed,74,False,reactive,net,False,-18.812457987900512,1,0,0,0,False,False,752808084.4213647,0.0,508128.9958802685,8281916209.0151005,10503701026.834715
NET,stressed,75,False,reactive,net,False,-18.707650886246352,7,0,0,0,False,False,749743359.2565601,0.0,3130254.552962564,8614803734.273233,10577006351.243122
NET,stressed,76,False,reactive,net,False,-18.713266633765535,0,0,0,0,False,False,662873824.1333807,0.0,0.0,7979263168.070699,9883750342.098585
NET,stressed,77,False,reactive,net,False,-18.736823218050514,0,0,0,0,False,False,683465130.052819,0.0,0.0,8545545553.249559,11653219918.907526
NET,stressed,78,False,reactive,net,False,-18.85803851321093,0,0,0,0,False,False,753276943.3820976,0.0,0.0,8065145081.074624,9821891767.90523
NET,stressed,79,False,reactive,net,False,-18.810505557547508,4,0,0,0,False,False,499613686.5526213,0.0,2012077.5178679898,6914442721.44524,8844325441.149391
NET,stressed,80,False,reactive,net,False,-18.65601292813216,4,0,0,0,False,False,719583324.6044672,0.0,1393127.6756009422,7790015084.015523,10738781994.436619
NET,stressed,81,False,reactive,net,False,-18.743554100712977,3,0,0,0,False,False,1072282967.3211582,0.0,1068176.7415624373,9250942049.16252,12098793781.221998
