ts,open,high,low,close,volume,mid
2019-10-29 15:20:00+00:00,3041.25,3041.75,3040.75,3041.25,3810,3041.125
2019-10-29 15:21:00+00:00,3041.25,3041.25,3039.75,3040.25,3966,3041.375
2019-10-29 15:22:00+00:00,3040.25,3040.75,3040.0,3040.0,1957,3040.125
2019-10-29 15:23:00+00:00,3040.0,3040.5,3039.75,3039.75,1659,3040.125
2019-10-29 15:24:00+00:00,3039.75,3040.25,3039.25,3039.5,1552,3039.875
2019-10-29 15:25:00+00:00,3039.5,3040.5,3039.25,3040.0,2210,3039.375
2019-10-29 15:26:00+00:00,3040.0,3040.5,3039.75,3040.25,1351,3040.125
2019-10-29 15:27:00+00:00,3040.5,3041.0,3040.25,3040.75,1114,3040.375
2019-10-29 15:28:00+00:00,3040.5,3041.0,3040.25,3041.0,1182,3040.625
2019-10-29 15:29:00+00:00,3041.0,3041.5,3041.0,3041.5,1205,3040.875
2019-10-29 15:30:00+00:00,3041.5,3041.5,3040.75,3041.0,1797,3041.375
2019-10-29 15:31:00+00:00,3041.0,3041.75,3040.75,3041.75,1694,3041.125
2019-10-29 15:32:00+00:00,3041.75,3041.75,3041.25,3041.75,1243,3041.625
2019-10-29 15:33:00+00:00,3041.5,3041.75,3041.25,3041.5,1014,3041.625
2019-10-29 15:34:00+00:00,3041.5,3042.25,3041.25,3042.25,937,3041.375
2019-10-29 15:35:00+00:00,3042.0,3042.25,3041.75,3041.75,732,3042.125
2019-10-29 15:36:00+00:00,3041.75,3041.75,3040.25,3040.5,3094,3041.875
2019-10-29 15:37:00+00:00,3040.5,3041.0,3040.0,3040.0,2458,3040.625
2019-10-29 15:38:00+00:00,3040.0,3040.25,3039.5,3040.0,1372,3040.125
2019-10-29 15:39:00+00:00,3039.75,3040.75,3039.5,3040.5,1906,3039.875
2019-10-29 15:40:00+00:00,3040.5,3040.75,3040.0,3040.25,2045,3040.375
2019-10-29 15:41:00+00:00,3040.5,3040.75,3040.0,3040.75,1253,3040.375
2019-10-29 15:42:00+00:00,3040.75,3040.75,3040.0,3040.5,1164,3040.875
2019-10-29 15:43:00+00:00,3040.5,3040.75,3040.25,3040.75,490,3040.375
2019-10-29 15:44:00+00:00,3040.5,3041.0,3040.25,3040.25,1824,3040.625
2019-10-29 15:45:00+00:00,3040.25,3041.0,3040.0,3040.75,1924,3040.125
2019-10-29 15:46:00+00:00,3041.0,3041.5,3040.75,3041.5,1216,3040.875
2019-10-29 15:47:00+00:00,3041.5,3041.5,3040.75,3040.75,1006,3041.375
2019-10-29 15:48:00+00:00,3040.75,3041.0,3040.5,3040.75,937,3040.875
2019-10-29 15:49:00+00:00,3040.75,3041.0,3040.5,3040.5,550,3040.625
