exp,regime,seed,direct,margin,decouple,drawdown,client_defaults,cm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,survivor_l4,total_df,ccp_cash_used,client_loss_absorbed,im_mean,im_peak
H1,stressed,102,False,flat04,False,-35.67158671586716,17,0,0,0,False,False,13840103376.000002,0.0,0.0,15998464683.518673,18552807936.0
H1,stressed,103,False,flat04,False,-35.65551086675769,9,0,0,0,False,False,13467093640.000002,0.0,0.0,15210114758.240664,18167832240.0
H1,stressed,104,False,flat04,False,-35.58171285192429,23,0,0,0,False,False,15867431580.000002,0.0,0.0,15257950760.464731,19249473408.0
H1,stressed,105,False,flat04,False,-35.62730627306273,23,0,0,0,False,False,15515303452.000002,0.0,0.0,13166454783.966805,16603257920.0
H1,stressed,106,False,flat04,False,-35.605417573901164,19,0,0,0,False,False,17381282358.0,0.0,0.0,16675242539.120333,19459997840.0
H1,stressed,107,False,flat04,False,-35.68503007269105,11,0,0,0,False,False,14569170550.000002,0.0,0.0,15688845766.373444,19477499616.0
H1,stressed,108,False,flat04,False,-35.63863158283205,16,0,0,0,False,False,10132808950.0,0.0,0.0,14527955946.390041,16862363520.0
H1,stressed,109,False,flat04,False,-35.62730627306273,17,0,0,0,False,False,13816343200.000002,0.0,0.0,15191875693.145227,18236053536.0
H1,stressed,110,False,flat04,False,-35.62017935564823,9,0,0,0,False,False,12950643486.000002,0.0,0.0,16562150639.73444,19744262720.0
H1,stressed,111,False,flat04,False,-35.62599166082432,21,0,0,0,False,False,16067005812.000002,0.0,0.0,14943476981.842323,18801969360.0
H1,stressed,112,False,flat04,False,-35.66289066824102,9,0,0,0,False,False,17230833180.0,0.0,0.0,14683028407.535269,18498258960.0
H1,stressed,113,False,flat04,False,-35.67396037046603,11,0,0,0,False,False,12962997740.000002,0.0,0.0,16079865994.854773,18369459584.0
H1,stressed,114,False,flat04,False,-35.65920076749936,9,0,0,0,False,False,17241443560.0,0.0,0.0,15538606274.788382,17647027952.0
H1,stressed,115,False,flat04,False,-35.670270469724365,8,0,0,0,False,False,13744338300.000002,0.0,0.0,16171353425.59336,18953556576.0
H1,stressed,116,False,flat04,False,-35.60910801933793,12,0,0,0,False,False,15817654996.000002,0.0,0.0,15046908370.887966,18137665680.0
H1,stressed,117,False,flat04,False,-35.61492195859931,15,0,0,0,False,False,14562302612.000002,0.0,0.0,15625170459.452282,18133607008.0
H1,stressed,118,False,flat04,False,-35.64444116453267,20,0,0,0,False,False,18406930080.0,0.0,0.0,18298453575.73444,21876506448.0
H1,stressed,119,False,flat04,False,-35.64575645756457,18,0,0,0,False,False,16103498202.000002,0.0,0.0,16386180451.751038,18756415760.0
H1,stressed,120,False,flat04,False,-35.63494113739528,7,0,0,0,False,False,14486418650.000002,0.0,0.0,14911363601.128632,17802253376.0
H1,stressed,121,False,flat04,False,-35.6127984647747,15,0,0,0,False,False,12897993394.000002,0.0,0.0,14950188700.481327,18838761600.0
H1,stressed,122,False,flat04,False,-35.62017935564823,11,0,0,0,False,False,13050619450.000002,0.0,0.0,16325728440.6639,18744680240.0
H1,stressed,123,False,flat04,False,-35.64444116453267,16,0,0,0,False,False,15400285890.000002,0.0,0.0,15213267436.414938,17513484672.0
H1,stressed,124,False,flat04,False,-35.64444116453267,18,0,0,0,False,False,16722920808.000002,0.0,0.0,15820570583.535269,19376380800.0
H1,stressed,125,False,flat04,False,-35.6533933645791,12,0,0,0,False,False,16852595760.000002,0.0,0.0,16331810014.93776,19323030144.0
H1,stressed,126,False,flat04,False,-35.65551086675769,13,1,1,3,True,False,15646101020.000002,467194510.86,0.0,15778940598.439835,18573023040.0
H1,stressed,127,False,flat04,False,-35.629681561565995,18,0,0,0,False,False,14692223700.000002,0.0,0.0,13959153945.892117,18390006992.0
H1,stressed,128,False,flat04,False,-35.70875004613057,14,0,0,0,False,False,12048461700.000002,0.0,0.0,15681453986.721992,17978932848.0
H1,stressed,129,False,flat04,False,-35.69240987417438,20,0,0,0,False,False,13296753558.000002,0.0,0.0,14667670886.273859,17617642880.0
H1,stressed,130,False,flat04,False,-35.623616236162356,9,0,0,0,False,False,17322014600.0,0.0,0.0,14579846630.473028,17026753536.0
H1,stressed,131,False,flat04,False,-35.65551086675769,15,0,0,0,False,False,17165108400.000002,0.0,0.0,15781679350.506224,21424300128.0
H1,stressed,132,False,flat04,False,-35.6544521938079,23,0,0,0,False,False,14866639942.000002,0.0,0.0,16292271859.850622,21016942240.0
H1,stressed,133,False,flat04,False,-35.68291692807322,21,0,0,0,False,False,14452565600.000002,0.0,0.0,14784251195.983402,19110309088.0
H1,stressed,134,False,flat04,False,-35.61254612546125,14,0,0,0,False,False,13986788816.000002,0.0,0.0,15746474507.120333,18106290288.0
H1,stressed,135,False,flat04,False,-35.61492195859931,13,0,0,0,False,False,19778793276.0,0.0,0.0,16370809717.709543,18890144512.0
H1,stressed,136,False,flat04,False,-35.65313653136531,11,0,0,0,False,False,12499195566.000002,0.0,0.0,14874732461.809128,19587593984.0
H1,stressed,137,False,flat04,False,-35.623616236162356,13,0,0,0,False,False,12708847800.000002,0.0,0.0,14305720231.535269,17305368416.0
H1,stressed,138,False,flat04,False,-35.62599166082432,14,0,0,0,False,False,16498257050.000002,0.0,0.0,16154739599.900415,18711845488.0
H1,stressed,139,False,flat04,False,-35.67396037046603,10,0,0,0,False,False,14238882372.000002,0.0,0.0,18046070456.365147,21719354240.0
H1,stressed,140,False,flat04,False,-35.71454927862441,12,0,0,0,False,False,12808759854.000002,0.0,0.0,15640408515.651453,17788463552.0
H1,stressed,141,False,flat04,False,-35.68265682656827,20,0,0,0,False,False,15828070896.000002,0.0,0.0,14693655924.979254,17854089824.0
H1,stressed,142,False,flat04,False,-35.65551086675769,22,0,0,0,False,False,13598256276.000002,0.0,0.0,14590333145.626556,19106109440.0
H1,stressed,143,False,flat04,False,-35.64813106527435,23,0,0,0,False,False,16366334270.000002,0.0,0.0,15044904906.356846,18778846624.0
H1,stressed,144,False,flat04,False,-35.60172712846441,16,0,0,0,False,False,12454050774.000002,0.0,0.0,15727108449.128632,18627518960.0
H1,stressed,145,False,flat04,False,-35.616488910211466,24,0,0,0,False,False,12705726000.000002,0.0,0.0,14391124348.448133,17939174160.0
H1,stressed,146,False,flat04,False,-35.64206642066421,11,0,0,0,False,False,13391321086.000002,0.0,0.0,15487373271.966805,17260360416.0
H1,stressed,147,False,flat04,False,-35.63494113739528,18,0,0,0,False,False,13408025972.000002,0.0,0.0,15689982350.838175,18403683760.0
H1,stressed,148,False,flat04,False,-35.670270469724365,21,0,0,0,False,False,12613111280.000002,0.0,0.0,15137521466.091286,19351105632.0
H1,stressed,149,False,flat04,False,-35.65551086675769,13,0,0,0,False,False,12825457524.000002,0.0,0.0,15099511346.423237,18504163840.0
H1,stressed,150,False,flat04,False,-35.68634686346863,17,0,0,0,False,False,16148979550.000002,0.0,0.0,16859215103.900415,20555811168.0
H1,stressed,151,False,flat04,False,-35.59647245489096,22,0,0,0,False,False,11918423000.000002,0.0,0.0,14577432626.190872,17435185920.0
H1,stressed,152,False,flat04,False,-35.74169741697417,19,0,0,0,False,False,13266634150.000002,0.0,0.0,14005648729.892117,20093336256.0
H1,stressed,153,False,flat04,False,-35.64732801889578,21,0,0,0,False,False,15566354232.000002,0.0,0.0,15016564209.029045,18465351808.0
H1,stressed,154,False,flat04,False,-35.670270469724365,24,0,0,0,False,False,12874875112.000002,0.0,0.0,14234525005.842323,18432242608.0
H1,stressed,155,False,flat04,False,-35.6644647008894,9,0,0,0,False,False,12491212140.000002,0.0,0.0,14106618877.377594,18745135344.0
H1,stressed,156,False,flat04,False,-35.63706136304934,6,0,0,0,False,False,13146808356.000002,0.0,0.0,14574257075.319502,17849869776.0
H1,stressed,157,False,flat04,False,-35.61411278417479,12,0,0,0,False,False,14491533980.000002,0.0,0.0,14731130662.705395,17459408784.0
H1,stressed,158,False,flat04,False,-35.642322028268815,26,0,0,0,False,False,11687899850.0,0.0,0.0,14325364311.502075,18459006704.0
H1,stressed,159,False,flat04,False,-35.61123205785764,19,0,0,0,False,False,12574974324.000002,0.0,0.0,13518798603.352697,17292621392.0
H1,stressed,160,False,flat04,False,-35.6533933645791,19,0,0,0,False,False,16354238340.000002,0.0,0.0,15671020737.925312,18836660640.0
H1,stressed,161,False,flat04,False,-35.59647245489096,11,0,0,0,False,False,12845328782.000002,0.0,0.0,14360099600.066391,19709770960.0
H1,stressed,162,False,flat04,False,-35.64813106527435,11,0,0,0,False,False,16159148346.000002,0.0,0.0,15220451807.3361,18193094624.0
H1,stressed,163,False,flat04,False,-35.60754215711598,15,0,0,0,False,False,16404892416.000002,0.0,0.0,14769938053.410788,18528928992.0
H1,stressed,164,False,flat04,False,-35.65551086675769,13,0,0,0,False,False,18290512460.0,0.0,0.0,15157536468.713694,18140192544.0
H1,stressed,165,False,flat04,False,-35.656826568265686,24,0,0,0,False,False,13248901600.000002,0.0,0.0,14613291456.630705,16982660512.0
H1,stressed,166,False,flat04,False,-35.640751263791,14,0,0,0,False,False,15297186520.000002,0.0,0.0,15187006282.190872,19013193680.0
H1,stressed,167,False,flat04,False,-35.6533933645791,13,0,0,0,False,False,14529636330.000002,0.0,0.0,15775586627.817427,19493917920.0
H1,stressed,168,False,flat04,False,-36.210650625530505,17,1,1,3,True,False,12702954000.000002,405709191.36000013,0.0,14639234702.639004,17036017056.0
H1,stressed,169,False,flat04,False,-35.65920076749936,15,0,0,0,False,False,14316713554.000002,0.0,0.0,15741398227.186722,19944247200.0
H1,stressed,170,False,flat04,False,-35.68871997343271,16,0,0,0,False,False,13370900114.000002,0.0,53985384.53618002,15133510426.556017,19316862432.0
H1,stressed,171,False,flat04,False,-35.64444116453267,11,0,0,0,False,False,14462347328.000002,0.0,0.0,15011692680.13278,18644939040.0
H1,stressed,172,False,flat04,False,-35.64444116453267,12,0,0,0,False,False,11119054782.0,0.0,0.0,15122888280.53112,19600404912.0
H1,stressed,173,False,flat04,False,-35.629681561565995,10,0,0,0,False,False,15188197750.000002,0.0,0.0,15088198759.103735,19014249072.0
H1,stressed,174,False,flat04,False,-35.65920076749936,16,0,0,0,False,False,14808153360.000002,0.0,0.0,15525681040.53112,19354130880.0
H1,stressed,175,False,flat04,False,-35.68503007269105,15,0,0,0,False,False,13223680800.000002,0.0,0.0,14245966406.771784,16953142752.0
H1,stressed,176,False,flat04,False,-35.69398826438351,13,0,0,0,False,False,14206680180.000002,0.0,0.0,16032684849.360996,20626309584.0
H1,stressed,177,False,flat04,False,-35.66289066824102,22,0,0,0,False,False,11156299440.0,0.0,0.0,15882538566.871368,18283733760.0
H1,stressed,178,False,flat04,False,-35.68265682656827,11,0,0,0,False,False,14835158800.000002,0.0,0.0,16223318660.182573,18809148288.0
H1,stressed,179,False,flat04,False,-35.629681561565995,7,0,0,0,False,False,12662153196.000002,0.0,0.0,14342549052.215767,19289808672.0
H1,stressed,180,False,flat04,False,-35.67158671586716,12,0,0,0,False,False,15077503650.000002,0.0,0.0,14196707153.59336,17859631472.0
H1,stressed,181,False,flat04,False,-35.72192908010775,18,0,0,0,False,False,16604399812.000002,0.0,0.0,15221696049.19502,18289570688.0
H1,stressed,182,False,flat04,False,-35.61017011697849,10,0,0,0,False,False,15095397460.000002,0.0,0.0,15625692643.684647,19271947456.0
H1,stressed,183,False,flat04,False,-35.60754215711598,21,0,0,0,False,False,15558830100.000002,0.0,0.0,14394544969.161825,20123901440.0
H1,stressed,184,False,flat04,False,-35.670270469724365,15,0,0,0,False,False,12110544424.000002,0.0,0.0,15888660606.307055,18663112496.0
H1,stressed,185,False,flat04,False,-35.65182096601601,10,0,0,0,False,False,17499160822.0,0.0,0.0,16557773212.348547,18852512832.0
H1,stressed,186,False,flat04,False,-35.62017935564823,22,0,0,0,False,False,11569555426.0,0.0,0.0,15001736188.348547,18720480768.0
H1,stressed,187,False,flat04,False,-35.61861185934099,18,0,0,0,False,False,17711781120.0,0.0,0.0,16512413360.53112,19429435392.0
H1,stressed,188,False,flat04,False,-35.6776502712077,14,0,0,0,False,False,15596583750.000002,0.0,34128132.99417114,15282426045.410788,18646774592.0
H1,stressed,189,False,flat04,False,-35.63125069195851,14,0,0,0,False,False,14050090450.000002,0.0,0.0,14753464553.294605,19243156128.0
H1,stressed,190,False,flat04,False,-35.61492195859931,21,0,0,0,False,False,16489397496.000002,0.0,0.0,15862737193.759336,19090224384.0
H1,stressed,191,False,flat04,False,-35.61492195859931,17,0,0,0,False,False,12070493050.000002,0.0,0.0,15396945366.838175,18791233696.0
H1,stressed,42,False,flat08,False,-35.61861185934099,7,0,0,0,False,False,14617238724.000002,0.0,0.0,30245152497.195023,34838220384.0
H1,stressed,43,False,flat08,False,-35.629681561565995,9,0,0,0,False,False,11198832480.0,0.0,0.0,28093525828.44813,33926862784.0
H1,stressed,44,False,flat08,False,-35.66289066824102,7,0,0,0,False,False,13595511600.000002,0.0,0.0,29683549605.775932,35127595584.0
H1,stressed,45,False,flat08,False,-35.629681561565995,15,1,1,3,True,False,11720678200.0,347579395.02,0.0,27840962010.556015,32382219296.0
H1,stressed,46,False,flat08,False,-35.69240987417438,12,1,1,3,True,False,16227686618.000002,359661441.48,0.0,28378018653.477177,32283119168.0
H1,stressed,47,False,flat08,False,-35.63706136304934,19,1,1,3,True,False,14325213650.000002,407655882.48,0.0,29459445905.39419,34426046880.0
H1,stressed,48,False,flat08,False,-35.64813106527435,15,0,0,0,False,False,12319658120.000002,0.0,0.0,26300064654.6722,33090724128.0
H1,stressed,49,False,flat08,False,-35.64444116453267,9,1,1,3,True,False,11721100534.0,365550609.5999999,0.0,29375314063.80083,33729557568.0
H1,stressed,50,False,flat08,False,-35.64444116453267,7,0,0,0,False,False,12655091306.000002,0.0,0.0,25823505942.240665,31861401088.0
H1,stressed,51,False,flat08,False,-35.670270469724365,12,0,0,0,False,False,12188710050.000002,0.0,0.0,28734922425.029045,33152425920.0
H1,stressed,52,False,flat08,False,-35.61861185934099,11,0,0,0,False,False,11323670776.0,0.0,0.0,26283688478.20747,32402659904.0
H1,stressed,53,False,flat08,False,-35.633371462307665,19,1,1,3,True,False,13280099140.000002,352934602.02,0.0,28103981026.12448,32787631872.0
H1,stressed,54,False,flat08,False,-35.619926199262,21,0,0,0,False,False,13938454530.000002,0.0,0.0,26978685614.273857,30422517760.0
H1,stressed,55,False,flat08,False,-35.64444116453267,16,0,0,0,False,False,13630957450.000002,0.0,0.0,27069802147.717842,31484402400.0
H1,stressed,56,False,flat08,False,-35.61492195859931,9,0,0,0,False,False,14788144008.000002,0.0,0.0,31063013246.87137,35499226784.0
H1,stressed,57,False,flat08,False,-35.64206642066421,8,1,1,3,True,False,11639294766.0,359910572.34000015,0.0,26938815626.489628,31987369376.0
H1,stressed,58,False,flat08,False,-35.715867158671585,13,1,1,3,True,False,13704574400.000002,388500636.48,0.0,27293929047.834026,33048362880.0
H1,stressed,59,False,flat08,False,-35.59409594095941,11,0,0,0,False,False,11870930544.000002,0.0,0.0,27280672355.12033,31124496864.0
H1,stressed,60,False,flat08,False,-35.592782554149295,8,1,1,3,True,False,10854821406.0,367861000.3200002,0.0,27452491206.240665,32993931840.0
H1,stressed,61,False,flat08,False,-35.62017935564823,11,0,0,0,False,False,10844260350.0,0.0,0.0,27316951693.67635,32491529472.0
H1,stressed,62,False,flat08,False,-35.690297818946746,6,0,0,0,False,False,12596086096.000002,0.0,0.0,30640176986.356846,35767580128.0
H1,stressed,63,False,flat08,False,-35.65551086675769,12,0,0,0,False,False,11883829056.000002,0.0,0.0,27131048475.751038,31868168640.0
H1,stressed,64,False,flat08,False,-35.61123205785764,18,0,0,0,False,False,14320132926.000002,0.0,0.0,32318036152.962654,37438548224.0
H1,stressed,65,False,flat08,False,-35.68134017194937,11,0,0,0,False,False,12795378200.000002,0.0,0.0,28485632114.58921,34445450080.0
H1,stressed,66,False,flat08,False,-35.60647994390938,9,0,0,0,False,False,15559705876.000002,0.0,0.0,29813879371.153526,34627074560.0
H1,stressed,67,False,flat08,False,-35.66789667896679,5,0,0,0,False,False,12728209450.000002,0.0,0.0,27894587774.804977,32117814400.0
H1,stressed,68,False,flat08,False,-35.640751263791,10,0,0,0,False,False,10490038812.0,0.0,0.0,30204745905.79253,34687557504.0
H1,stressed,69,False,flat08,False,-35.64601247370558,10,1,1,3,True,False,11106693708.0,361299638.70000005,0.0,30756213392.132782,34426289600.0
H1,stressed,70,False,flat08,False,-35.64970291914234,10,0,0,0,False,False,13141434460.000002,0.0,0.0,27501523061.377594,31676356992.0
H1,stressed,71,False,flat08,False,-35.605417573901164,8,0,0,0,False,False,14911754748.000002,0.0,0.0,29769571021.543568,34303623200.0
H1,stressed,72,False,flat08,False,-35.64206642066421,10,2,2,3,True,False,16895667360.000002,929724180.6600001,0.0,28656097070.240665,32103664320.0
H1,stressed,73,False,flat08,False,-35.61123205785764,11,1,1,3,True,False,11912850708.000002,351693621.8399999,0.0,25805317984.132782,31039667360.0
H1,stressed,74,False,flat08,False,-35.62599166082432,5,0,0,0,False,False,12576116916.000002,0.0,0.0,26330879396.514523,32355142560.0
H1,stressed,75,False,flat08,False,-35.65365025466893,13,0,0,0,False,False,11883291618.000002,0.0,0.0,28269146440.365147,36732203200.0
H1,stressed,76,False,flat08,False,-35.57695855935643,11,0,0,0,False,False,11492841800.0,0.0,0.0,26711977512.896267,31087373952.0
H1,stressed,77,False,flat08,False,-35.63863158283205,7,0,0,0,False,False,10670495264.0,0.0,0.0,29016838506.821575,37028505920.0
H1,stressed,78,False,flat08,False,-35.61123205785764,10,1,1,3,True,False,13517119000.000002,489798342.0,0.0,30734402078.506226,36249541152.0
H1,stressed,79,False,flat08,False,-35.61492195859931,17,0,0,0,False,False,12404128308.000002,0.0,0.0,27991505848.232365,33178576512.0
H1,stressed,80,False,flat08,False,-35.62017935564823,9,0,0,0,False,False,12524455152.000002,0.0,0.0,27541353384.962654,34302911008.0
H1,stressed,81,False,flat08,False,-35.62599166082432,18,0,0,0,False,False,13871812218.000002,0.0,0.0,27794060894.14108,34873768032.0
H1,stressed,82,False,flat08,False,-35.65313653136531,12,1,1,3,True,False,12628759000.000002,407938394.1600001,0.0,28551543556.780083,33137732800.0
H1,stressed,83,False,flat08,False,-35.67527675276752,11,0,0,0,False,False,11207194614.0,0.0,0.0,26762766368.26556,31683043200.0
H1,stressed,84,False,flat08,False,-35.67158671586716,10,0,0,0,False,False,14652172194.000002,0.0,0.0,29973348009.294605,33321580544.0
H1,stressed,85,False,flat08,False,-35.65551086675769,5,1,1,3,True,False,17934593600.0,393039112.6200001,0.0,30874147823.66805,35853602304.0
H1,stressed,86,False,flat08,False,-35.66051660516605,7,0,0,0,False,False,13689620736.000002,0.0,0.0,30899873332.18257,35231488416.0
H1,stressed,87,False,flat08,False,-35.6644647008894,12,0,0,0,False,False,13781415450.000002,0.0,0.0,27433453183.40249,34009694080.0
H1,stressed,88,False,flat08,False,-35.59353314631626,7,0,0,0,False,False,11774839934.0,0.0,0.0,27730570011.02075,33447922560.0
H1,stressed,89,False,flat08,False,-35.64363743726011,11,1,1,3,True,False,13176906820.000002,391252308.48,0.0,28767893748.149376,33979556672.0
H1,stressed,90,False,flat08,False,-35.6533933645791,16,0,0,0,False,False,12397679580.000002,0.0,0.0,28208255019.883816,33053202368.0
H1,stressed,91,False,flat08,False,-35.64813106527435,12,0,0,0,False,False,13874438292.000002,0.0,0.0,31147776214.572613,37723381472.0
H1,stressed,92,False,flat08,False,-35.61729761641207,4,0,0,0,False,False,14159963290.000002,0.0,0.0,30632817516.946056,36301608000.0
H1,stressed,93,False,flat08,False,-35.64444116453267,15,1,1,3,True,False,12970541584.000002,475344495.1200001,0.0,28242386425.228214,35098140000.0
H1,stressed,94,False,flat08,False,-35.64813106527435,7,0,0,0,False,False,12561070500.000002,0.0,0.0,31173208564.18257,36610191552.0
H1,stressed,95,False,flat08,False,-35.62230176008265,6,1,1,3,True,False,11648968650.0,394507483.26,0.0,29905528998.273857,34324127808.0
H1,stressed,96,False,flat08,False,-35.699789675657726,7,0,0,0,False,False,13477841520.000002,0.0,0.0,30425210393.626556,35562327360.0
H1,stressed,97,False,flat08,False,-35.64732801889578,15,1,1,1,False,False,13508472978.000002,0.0,0.0,27520763159.236515,34494284288.0
H1,stressed,98,False,flat08,False,-35.62599166082432,8,0,0,0,False,False,12154160370.000002,0.0,0.0,26236803204.116184,32258614688.0
H1,stressed,99,False,flat08,False,-35.61123205785764,9,0,0,0,False,False,13804150206.000002,0.0,0.0,29383919229.87552,33920532480.0
H1,stressed,100,False,flat08,False,-35.66552271301524,11,0,0,0,False,False,13440249504.000002,0.0,0.0,28594910295.966805,35062646400.0
H1,stressed,101,False,flat08,False,-35.68871997343271,14,0,0,0,False,False,11598986916.0,0.0,0.0,29577212896.26556,35584686720.0
H1,stressed,102,False,flat08,False,-35.656826568265686,15,0,0,0,False,False,13290848340.000002,0.0,0.0,28967655846.439835,33745015488.0
H1,stressed,103,False,flat08,False,-35.75144828604111,9,0,0,0,False,False,11667719140.0,0.0,0.0,27884682383.601658,33768123200.0
H1,stressed,104,False,flat08,False,-35.59647245489096,20,0,0,0,False,False,14637185640.000002,0.0,0.0,29577133368.630707,34552816128.0
H1,stressed,105,False,flat08,False,-35.62730627306273,19,2,2,3,True,False,14775312860.000002,915031710.2370937,0.0,25313323067.81743,29838032160.0
H1,stressed,106,False,flat08,False,-35.63863158283205,15,2,2,3,True,False,13937346544.000002,483772784.22,0.0,30136068633.195023,35891798784.0
H1,stressed,107,False,flat08,False,-35.64444116453267,9,1,1,3,True,False,11519040390.0,390836776.44000006,0.0,29336515646.771786,34431570400.0
H1,stressed,108,False,flat08,False,-35.616488910211466,14,1,1,3,True,False,12190782890.000002,320603548.31999993,0.0,27674095475.850624,32144196096.0
H1,stressed,109,False,flat08,False,-35.656826568265686,15,0,0,0,False,False,13323088020.000002,0.0,0.0,29319394593.925312,34415958720.0
H1,stressed,110,False,flat08,False,-35.70875004613057,7,0,0,0,False,False,11289960066.0,0.0,0.0,29990860186.024895,34991049216.0
H1,stressed,111,False,flat08,False,-35.60754215711598,4,0,0,0,False,False,10641679400.0,0.0,0.0,28550799325.543568,33569929568.0
H1,stressed,112,False,flat08,False,-35.65920076749936,16,0,0,0,False,False,11273988726.0,0.0,0.0,28640829598.074688,33650336736.0
H1,stressed,113,False,flat08,False,-35.64813106527435,5,1,1,3,True,False,12871671516.000002,359052312.96000004,0.0,29834530137.228214,34863890880.0
H1,stressed,114,False,flat08,False,-35.65920076749936,6,0,0,0,False,False,16200027800.000002,0.0,0.0,29122911694.804977,33017618144.0
H1,stressed,115,False,flat08,False,-35.65551086675769,10,0,0,0,False,False,11594938300.0,0.0,0.0,28854795553.65975,34705171520.0
H1,stressed,116,False,flat08,False,-35.6644647008894,9,1,1,3,True,False,12360124700.000002,374937102.53999996,0.0,28211228090.423237,33409845728.0
H1,stressed,117,False,flat08,False,-35.589092653407626,10,0,0,0,False,False,13659030066.000002,0.0,0.0,28817441295.80083,33031105984.0
H1,stressed,118,False,flat08,False,-35.788347293457804,9,1,1,3,True,False,11284585686.0,386048657.28,0.0,32222889321.427387,38260414080.0
H1,stressed,119,False,flat08,False,-35.61254612546125,12,0,0,0,False,False,15184403982.000002,0.0,0.0,31473388273.26141,36270692704.0
H1,stressed,120,False,flat08,False,-35.701369155257034,7,1,1,3,True,False,11665211558.0,326306228.81999993,0.0,26267461073.726143,31993187744.0
H1,stressed,121,False,flat08,False,-35.68291692807322,13,0,0,0,False,False,13619216358.000002,0.0,0.0,27553532328.298756,34462970464.0
H1,stressed,122,False,flat08,False,-35.59434623759088,6,0,0,0,False,False,12842127650.000002,0.0,0.0,30296268235.419086,33966346432.0
H1,stressed,123,False,flat08,False,-35.629681561565995,9,1,1,3,True,False,16333278258.000002,406528164.9000001,0.0,27130735700.846474,31531264512.0
H1,stressed,124,False,flat08,False,-35.65920076749936,5,0,0,0,False,False,13748201478.000002,0.0,0.0,29509742412.547718,34480636224.0
H1,stressed,125,False,flat08,False,-35.63494113739528,9,0,0,0,False,False,15387924816.000002,0.0,0.0,29837959009.726143,34540569280.0
H1,stressed,126,False,flat08,False,-35.707169477141065,22,0,0,0,False,False,12203566760.000002,0.0,0.0,28102772561.52697,33080972736.0
H1,stressed,127,False,flat08,False,-35.62599166082432,6,0,0,0,False,False,13417677108.000002,0.0,0.0,26989736192.59751,34614694080.0
H1,stressed,128,False,flat08,False,-35.7050596006938,12,0,0,0,False,False,12554014242.000002,0.0,0.0,29153330675.053944,34110673920.0
H1,stressed,129,False,flat08,False,-35.60754215711598,12,1,1,3,True,False,14432790658.000002,422450697.24,0.0,28593878695.103733,33009029824.0
H1,stressed,130,False,flat08,False,-35.619926199262,6,0,0,0,False,False,16437943192.000002,0.0,0.0,27434686474.688797,31079996928.0
H1,stressed,131,False,flat08,False,-35.62599166082432,15,0,0,0,False,False,14148509232.000002,0.0,0.0,30866914083.91701,37746276416.0
H1,stressed,132,False,flat08,False,-35.62493080925495,11,0,0,0,False,False,13387580580.000002,0.0,0.0,30710990278.107883,37293149696.0
H1,stressed,133,False,flat08,False,-35.66077425545263,9,1,1,3,True,False,15129954576.000002,449927492.52,0.0,28368322445.742737,33476500480.0
H1,stressed,134,False,flat08,False,-35.61254612546125,5,1,1,3,True,False,13699785242.000002,340948369.0799999,0.0,28317282500.846474,32621499072.0
H1,stressed,135,False,flat08,False,-35.68503007269105,13,2,2,3,True,False,12577706570.000002,922929903.06,0.0,29829675371.18672,33573699968.0
H1,stressed,136,False,flat08,False,-35.656826568265686,9,0,0,0,False,False,11684020348.0,0.0,0.0,27856461836.547718,34374878560.0
H1,stressed,137,False,flat08,False,-35.58302583025831,21,0,0,0,False,False,9983168338.0,0.0,0.0,27194766638.34025,30868282560.0
H1,stressed,138,False,flat08,False,-35.61492195859931,3,0,0,0,False,False,14347444848.000002,0.0,0.0,29804339686.041492,35411668576.0
H1,stressed,139,False,flat08,False,-35.64444116453267,10,0,0,0,False,False,12111123640.000002,0.0,0.0,31101650746.157677,36853720704.0
H1,stressed,140,False,flat08,False,-35.6776502712077,7,0,0,0,False,False,12281065082.000002,0.0,0.0,28619059512.896267,32554100544.0
H1,stressed,141,False,flat08,False,-35.66051660516605,12,0,0,0,False,False,15388999692.000002,0.0,0.0,29548386241.726143,32293016864.0
H1,stressed,142,False,flat08,False,-35.68503007269105,18,1,1,3,True,False,12540578292.000002,403330490.6400001,0.0,27713836326.307053,33985358688.0
H1,stressed,143,False,flat08,False,-35.747758385299434,6,1,1,3,True,False,13383249660.000002,380285334.0,0.0,28660022180.647305,33458661600.0
H1,stressed,144,False,flat08,False,-35.63125069195851,11,0,0,0,False,False,10420607054.0,0.0,0.0,28802825063.502075,34719879264.0
H1,stressed,145,False,flat08,False,-35.63863158283205,10,0,0,0,False,False,14584216350.000002,0.0,0.0,26381981345.06224,33091809344.0
H1,stressed,146,False,flat08,False,-35.638376383763834,3,0,0,0,False,False,11525489118.0,0.0,0.0,28552492242.39004,32088800128.0
H1,stressed,147,False,flat08,False,-35.64601247370558,14,0,0,0,False,False,11839168880.000002,0.0,0.0,29773910900.18257,33807940608.0
H1,stressed,148,False,flat08,False,-35.699789675657726,11,0,0,0,False,False,13504711220.000002,0.0,0.0,29443124053.643154,34400915072.0
H1,stressed,149,False,flat08,False,-35.6776502712077,9,0,0,0,False,False,13183891578.000002,0.0,0.0,28776229049.560165,34633181440.0
H1,stressed,150,False,flat08,False,-35.71955719557196,8,0,0,0,False,False,13374114336.000002,0.0,0.0,29995300783.13693,34451258528.0
H1,stressed,151,False,flat08,False,-35.64813106527435,19,0,0,0,False,False,11356354900.0,0.0,0.0,27163493674.489628,31793143200.0
