ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.25,0.08,0.02,0.38,0.058333333333333334,29.045856789876343,12.562850595285045,7.531672414503506,5.687830817452168,2.8100069168969144,0.45349604573871166,0.003008957424685339,11.5988962486228,-0.12484660396770379,-0.01270305415094558,-0.0012370556275763686,-0.0011198055906870006,0.43424676732645334,0.2648728357184863,0.22290790310638964,0.2095663912710272,3.263539857003433,0.11203573931324456
0.25,0.08,0.02,0.38,0.10416666666666666,30.35827991795153,12.386047381277908,8.439228986823137,5.767553444797366,3.2298631759873704,0.5355869290657547,0.0031519125450659735,18.565312229023437,-0.12675344994643234,-0.00955350190170478,0.00062434131914506,-0.0007720120821266392,0.44440068924258297,0.28288634678224733,0.23772407441365004,0.1986126239002904,3.078102553147756,0.11045900490539595
0.25,0.08,0.02,0.38,0.15,30.44854285601814,11.855637739256489,8.80180494291869,5.929725079452716,2.8482266983545195,1.0131483960357235,0.003209024234884147,15.126596548244791,-0.12802879783405083,-0.010663253637254887,0.0011702618518945106,0.000782942484368946,0.4335932841207648,0.2720398799665145,0.22358072555947195,0.20126458914231038,2.988567384596523,0.10572880168185003
0.25,0.08,0.12,0.08,0.0125,23.002418804687657,10.896316596588123,4.4523470507948,4.246270383148175,2.1822269715568163,1.2252578025997407,0.002523912920038103,25.159102023200216,-0.09160659012268944,-0.013738638758804623,0.00013167991397704986,-0.0065608495188604335,0.380859120307659,0.24251731364366325,0.22748952315990364,0.1871404260313396,2.9488002493029093,0.09717355758000468
0.25,0.08,0.12,0.08,0.058333333333333334,23.502258413856048,11.344872898791426,4.86979896299823,4.495179255474263,1.842945559559293,0.9494617370328363,0.002589668477523229,22.81415048819803,-0.09639849532431832,-0.009580120256999537,0.003962261865466307,-0.004996957833937267,0.36995266563030343,0.236211985019259,0.19896679850627277,0.18079213394292418,3.0005076187709165,0.10117379117028735
0.25,0.08,0.12,0.08,0.10416666666666666,21.04151185971471,11.086216344966166,4.614995515389516,3.7793387093977917,1.1283456176805586,0.43261567228067505,0.0025495327343229963,14.269116164326668,-0.0874474463201431,-0.004663248096725661,-0.0007113803838644475,-0.0033567786700239334,0.3005304438141892,0.20347153684062472,0.18591358319026038,0.178768120521691,3.097408023688921,0.09886708712917547
0.25,0.08,0.12,0.08,0.15,23.410352716851555,11.295760894900546,5.038987873572221,4.3676234746453675,1.7802810770657445,0.927699396667676,0.00261631851986313,23.34551398561653,-0.0949641713577465,-0.006618068073441259,0.003264797781609648,-0.0028927561163175873,0.3471037040478759,0.22186378752293745,0.17636990626849033,0.17108270855207772,3.0045877109630834,0.10073580939032933
0.25,0.08,0.12,0.18,0.0125,20.507416564456204,6.554815452635049,4.096245464913698,5.284845477812864,3.0361881672632656,1.535322001831328,0.002467821050252779,31.792584500755247,-0.10528227426104271,-0.014636418908852223,0.005714840641901736,0.0005047285612457479,0.40981546314301154,0.2642237077276791,0.2049657873087559,0.14363018733099212,2.8906681505889043,0.05845596823172161
0.25,0.08,0.12,0.18,0.058333333333333334,19.51471237056119,6.214305558991662,4.991966782592688,4.654493908636614,1.8949589977691514,1.758987122571072,0.002608911922934161,22.930762007750456,-0.10463099614030787,-0.010176531729816174,-0.004257742936584549,-0.006307066009442814,0.37757412152306463,0.24101983592531775,0.19616893797394228,0.189281995412671,2.848734502944497,0.0554192945573464
0.25,0.08,0.12,0.18,0.10416666666666666,18.462082974581186,6.45004317766785,4.868444240212692,4.552959386879079,1.890637417256871,0.6999987525646919,0.0025894550863531404,20.174413001154086,-0.10216599008730563,-0.008230038790139796,2.2791900744983246e-05,-0.0036614713666656504,0.3710077450775196,0.23711304697564142,0.19200550642554604,0.18377478119120924,3.0472779549610713,0.057521607101144595
