t,client_id,kind,cm_id,cm_kind,reason,kappa,regime,seed
21779,96,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1472830280091872,calm,44
21779,71,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1579463905780131,calm,44
21779,69,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.3445159719821,calm,44
21779,77,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.18438641277193535,calm,44
21779,89,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.14698382100021715,calm,44
21779,80,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16184525702808272,calm,44
22859,22,FundamentalTrader,31,BCM,cm_contagion,0.1596887600443592,calm,44
22859,8,FundamentalTrader,31,BCM,cm_contagion,0.1527452157597683,calm,44
22859,26,FundamentalTrader,31,BCM,cm_contagion,0.15918499842771594,calm,44
22859,19,FundamentalTrader,31,BCM,cm_contagion,0.14926142494880004,calm,44
22859,54,MomentumTrader,31,BCM,cm_contagion,0.4087579061224492,calm,44
22859,57,MomentumTrader,31,BCM,cm_contagion,0.4879547426210379,calm,44
22859,53,MomentumTrader,31,BCM,cm_contagion,0.8819548358696789,calm,44
22859,88,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.5640262258326845,calm,44
22859,62,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.23490873434420323,calm,44
22859,96,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1998674234195847,calm,44
22859,71,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.27402825461018226,calm,44
22859,69,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.3996031391029332,calm,44
22859,77,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.17782825205535607,calm,44
22859,89,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.28078488631076953,calm,44
22859,80,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.18891035920800844,calm,44
24179,22,FundamentalTrader,31,BCM,cm_contagion,0.1600961372874129,calm,44
24179,8,FundamentalTrader,31,BCM,cm_contagion,0.16633212960672797,calm,44
24179,26,FundamentalTrader,31,BCM,cm_contagion,0.16501062077422843,calm,44
24179,19,FundamentalTrader,31,BCM,cm_contagion,0.156778195959945,calm,44
24179,54,MomentumTrader,31,BCM,cm_contagion,0.3599032249593962,calm,44
24179,57,MomentumTrader,31,BCM,cm_contagion,0.48300186866416006,calm,44
24179,53,MomentumTrader,31,BCM,cm_contagion,0.7453817640674811,calm,44
24179,88,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.2023792484484014,calm,44
24179,62,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1544906765958674,calm,44
24179,96,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15085936851657913,calm,44
24179,71,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1497245125734257,calm,44
24179,69,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.17524285098214834,calm,44
24179,77,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15583362937824105,calm,44
24179,89,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.14869804291900598,calm,44
24179,80,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15769397282593436,calm,44
24959,22,FundamentalTrader,31,BCM,cm_contagion,0.15205101376160038,calm,44
24959,8,FundamentalTrader,31,BCM,cm_contagion,0.16695699984210938,calm,44
24959,26,FundamentalTrader,31,BCM,cm_contagion,0.1520741915606834,calm,44
24959,19,FundamentalTrader,31,BCM,cm_contagion,0.15587185359633202,calm,44
24959,54,MomentumTrader,31,BCM,cm_contagion,0.3570444723562825,calm,44
24959,57,MomentumTrader,31,BCM,cm_contagion,0.4904682168989139,calm,44
24959,53,MomentumTrader,31,BCM,cm_contagion,0.918808220705972,calm,44
24959,88,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.22286408394519205,calm,44
24959,62,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.19332805371888448,calm,44
24959,96,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.20143628165221228,calm,44
24959,71,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16601282407450643,calm,44
24959,69,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1752503311710136,calm,44
24959,77,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.22439991121679098,calm,44
24959,89,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.5947896705753914,calm,44
24959,80,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.25582773609871956,calm,44
25859,22,FundamentalTrader,31,BCM,cm_contagion,0.14369623314558824,calm,44
25859,8,FundamentalTrader,31,BCM,cm_contagion,0.18616431046855883,calm,44
25859,26,FundamentalTrader,31,BCM,cm_contagion,0.14364508622911693,calm,44
25859,19,FundamentalTrader,31,BCM,cm_contagion,0.1729273916101975,calm,44
25859,54,MomentumTrader,31,BCM,cm_contagion,0.48120937247583445,calm,44
25859,57,MomentumTrader,31,BCM,cm_contagion,0.609773594502655,calm,44
25859,53,MomentumTrader,31,BCM,cm_contagion,4.039320615054435,calm,44
25859,88,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.21401074475802045,calm,44
25859,62,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16536816313170205,calm,44
25859,96,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1609224918521489,calm,44
25859,71,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16277581713439548,calm,44
25859,69,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1563972147706662,calm,44
25859,77,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.2033468802914892,calm,44
25859,89,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.9700941073646474,calm,44
25859,80,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.36615717431576084,calm,44
26699,22,FundamentalTrader,31,BCM,cm_contagion,0.14584316933045122,calm,44
26699,8,FundamentalTrader,31,BCM,cm_contagion,0.2209083468524193,calm,44
26699,26,FundamentalTrader,31,BCM,cm_contagion,0.14663159999142109,calm,44
26699,19,FundamentalTrader,31,BCM,cm_contagion,0.16166961022864373,calm,44
26699,54,MomentumTrader,31,BCM,cm_contagion,0.4617663052078821,calm,44
26699,57,MomentumTrader,31,BCM,cm_contagion,0.5288418103089044,calm,44
26699,53,MomentumTrader,31,BCM,cm_contagion,98.2983137151502,calm,44
26699,88,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16903968987245294,calm,44
26699,62,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.19561480341758117,calm,44
26699,96,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15137245491933957,calm,44
26699,71,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1671997838186288,calm,44
26699,69,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.17584734267045266,calm,44
26699,77,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15149116740480525,calm,44
26699,89,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.8559254669631733,calm,44
26699,80,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15958940652615813,calm,44
6539,7,FundamentalTrader,32,BCM,cm_contagion,0.14297314553280865,calm,45
6539,28,FundamentalTrader,32,BCM,cm_contagion,0.14686618650548328,calm,45
6539,12,FundamentalTrader,32,BCM,cm_contagion,0.1526104339825158,calm,45
6539,4,FundamentalTrader,32,BCM,cm_contagion,0.15355350407540902,calm,45
6539,25,FundamentalTrader,32,BCM,cm_contagion,0.14689162345623685,calm,45
6539,44,MomentumTrader,32,BCM,cm_contagion,0.4564448542142876,calm,45
6539,10,FundamentalTrader,32,BCM,cm_contagion,0.14696488818483905,calm,45
6539,49,MomentumTrader,32,BCM,cm_contagion,0.21084592993506965,calm,45
6539,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.3268099742888772,calm,45
6539,56,MomentumTrader,32,BCM,cm_contagion,0.24884035244083771,calm,45
6539,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.21094997958521605,calm,45
6539,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15907293195810832,calm,45
6539,51,MomentumTrader,32,BCM,cm_contagion,0.28649421827030386,calm,45
6539,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.22104399651646142,calm,45
6539,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.19220302907779585,calm,45
6539,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.16017321909066204,calm,45
7499,7,FundamentalTrader,32,BCM,cm_contagion,0.14777561825981322,calm,45
7499,28,FundamentalTrader,32,BCM,cm_contagion,0.15160279876724184,calm,45
7499,12,FundamentalTrader,32,BCM,cm_contagion,0.1642400519319331,calm,45
7499,4,FundamentalTrader,32,BCM,cm_contagion,0.15986283172338644,calm,45
7499,25,FundamentalTrader,32,BCM,cm_contagion,0.16015260365861692,calm,45
7499,44,MomentumTrader,32,BCM,cm_contagion,0.3054297471990753,calm,45
7499,10,FundamentalTrader,32,BCM,cm_contagion,0.16148411061299145,calm,45
7499,49,MomentumTrader,32,BCM,cm_contagion,0.16887060605199875,calm,45
7499,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.2943779709295634,calm,45
7499,56,MomentumTrader,32,BCM,cm_contagion,0.21487828156982594,calm,45
7499,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1902047669433741,calm,45
7499,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.172077131760526,calm,45
7499,51,MomentumTrader,32,BCM,cm_contagion,0.24782653952094758,calm,45
7499,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15875812958935429,calm,45
7499,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.17404576001896624,calm,45
7499,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.16093820449358587,calm,45
8999,7,FundamentalTrader,32,BCM,cm_contagion,0.13769924942511996,calm,45
8999,28,FundamentalTrader,32,BCM,cm_contagion,0.15647693039381072,calm,45
8999,12,FundamentalTrader,32,BCM,cm_contagion,0.14055846404877928,calm,45
8999,4,FundamentalTrader,32,BCM,cm_contagion,0.16583583000226548,calm,45
8999,25,FundamentalTrader,32,BCM,cm_contagion,0.15839595591049344,calm,45
8999,44,MomentumTrader,32,BCM,cm_contagion,0.35422328711144724,calm,45
8999,10,FundamentalTrader,32,BCM,cm_contagion,0.15644797430247082,calm,45
8999,49,MomentumTrader,32,BCM,cm_contagion,0.16225657668346014,calm,45
8999,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14725064303193336,calm,45
8999,56,MomentumTrader,32,BCM,cm_contagion,0.16878197195260752,calm,45
8999,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1400252867528887,calm,45
8999,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1385511665817465,calm,45
8999,51,MomentumTrader,32,BCM,cm_contagion,0.23530340889127344,calm,45
8999,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.13719521612029492,calm,45
8999,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15365024814009054,calm,45
8999,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15046262351192066,calm,45
10679,15,FundamentalTrader,31,BCM,cm_contagion,0.21932326275816746,calm,45
10679,11,FundamentalTrader,31,BCM,cm_contagion,0.15552627598043195,calm,45
10679,26,FundamentalTrader,31,BCM,cm_contagion,0.15040825601808952,calm,45
10679,22,FundamentalTrader,31,BCM,cm_contagion,0.15070885750186325,calm,45
10679,50,MomentumTrader,31,BCM,cm_contagion,0.16570942256540983,calm,45
10679,85,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.19636499631319337,calm,45
10679,92,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.15116532409875413,calm,45
10679,72,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.14975007906162613,calm,45
10679,67,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.20956353411318399,calm,45
10679,86,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.20553219129647116,calm,45
10679,73,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16085153584833922,calm,45
11519,15,FundamentalTrader,31,BCM,cm_contagion,0.17478906972261352,calm,45
11519,11,FundamentalTrader,31,BCM,cm_contagion,0.14931988453590006,calm,45
11519,26,FundamentalTrader,31,BCM,cm_contagion,0.14760940048703283,calm,45
11519,22,FundamentalTrader,31,BCM,cm_contagion,0.1526082551288754,calm,45
11519,50,MomentumTrader,31,BCM,cm_contagion,0.15831239300846175,calm,45
11519,85,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.23197558520831957,calm,45
11519,92,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1614687149749934,calm,45
11519,72,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1892045529200939,calm,45
11519,67,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1631573481064666,calm,45
11519,86,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.17227567471152544,calm,45
11519,73,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16185728136649738,calm,45
11519,7,FundamentalTrader,32,BCM,cm_contagion,0.1495055551724608,calm,45
11519,28,FundamentalTrader,32,BCM,cm_contagion,0.1495665691968276,calm,45
11519,12,FundamentalTrader,32,BCM,cm_contagion,0.14985870043761068,calm,45
11519,4,FundamentalTrader,32,BCM,cm_contagion,0.15059684096714337,calm,45
11519,25,FundamentalTrader,32,BCM,cm_contagion,0.1488431264969746,calm,45
11519,44,MomentumTrader,32,BCM,cm_contagion,0.35968568980399473,calm,45
11519,10,FundamentalTrader,32,BCM,cm_contagion,0.1496144449023132,calm,45
11519,49,MomentumTrader,32,BCM,cm_contagion,0.16925231794580395,calm,45
11519,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.2625084582573806,calm,45
11519,56,MomentumTrader,32,BCM,cm_contagion,0.15174712342622115,calm,45
11519,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1699257119837641,calm,45
11519,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.17655294231025417,calm,45
11519,51,MomentumTrader,32,BCM,cm_contagion,0.2495891898305986,calm,45
11519,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.2227183965806296,calm,45
11519,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.18326916965837017,calm,45
11519,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.16211792614087342,calm,45
12239,15,FundamentalTrader,31,BCM,cm_contagion,0.17604057432726988,calm,45
12239,11,FundamentalTrader,31,BCM,cm_contagion,0.1494740057315825,calm,45
12239,26,FundamentalTrader,31,BCM,cm_contagion,0.15213748615159128,calm,45
12239,22,FundamentalTrader,31,BCM,cm_contagion,0.15317726315095648,calm,45
12239,50,MomentumTrader,31,BCM,cm_contagion,0.15743671951135066,calm,45
12239,85,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16666058682202922,calm,45
12239,92,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.14256195978697295,calm,45
12239,72,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1532670593017184,calm,45
12239,67,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.150311783720192,calm,45
12239,86,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.14683065014896765,calm,45
12239,73,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.14985118798871336,calm,45
12779,7,FundamentalTrader,32,BCM,cm_contagion,0.14533245039214704,calm,45
12779,28,FundamentalTrader,32,BCM,cm_contagion,0.15019603883526947,calm,45
12779,12,FundamentalTrader,32,BCM,cm_contagion,0.14909787030875316,calm,45
12779,4,FundamentalTrader,32,BCM,cm_contagion,0.16137708263863484,calm,45
12779,25,FundamentalTrader,32,BCM,cm_contagion,0.16002620999648046,calm,45
12779,44,MomentumTrader,32,BCM,cm_contagion,0.3490671621841314,calm,45
12779,10,FundamentalTrader,32,BCM,cm_contagion,0.17310886781361937,calm,45
12779,49,MomentumTrader,32,BCM,cm_contagion,0.19778739429006476,calm,45
12779,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.20971002280820855,calm,45
12779,56,MomentumTrader,32,BCM,cm_contagion,0.16829366634659174,calm,45
12779,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1518939313889453,calm,45
12779,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15224151720083534,calm,45
12779,51,MomentumTrader,32,BCM,cm_contagion,0.28965529947897123,calm,45
12779,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1515373325873457,calm,45
12779,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15840365233380402,calm,45
12779,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1750350797462426,calm,45
13379,15,FundamentalTrader,31,BCM,cm_contagion,0.16290797022436695,calm,45
13379,11,FundamentalTrader,31,BCM,cm_contagion,0.15744787430599003,calm,45
13379,26,FundamentalTrader,31,BCM,cm_contagion,0.14820536490939928,calm,45
13379,22,FundamentalTrader,31,BCM,cm_contagion,0.14797538678822963,calm,45
13379,50,MomentumTrader,31,BCM,cm_contagion,0.1707882326129532,calm,45
13379,85,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.19251122426391204,calm,45
13379,92,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.19565840200526774,calm,45
13379,72,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.17953920667314618,calm,45
13379,67,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.2798954578642061,calm,45
13379,86,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.22731669569352794,calm,45
13379,73,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.2756349868570615,calm,45
14219,15,FundamentalTrader,31,BCM,cm_contagion,0.1471117920529957,calm,45
14219,11,FundamentalTrader,31,BCM,cm_contagion,0.14024474771885398,calm,45
14219,26,FundamentalTrader,31,BCM,cm_contagion,0.1592069875194246,calm,45
14219,22,FundamentalTrader,31,BCM,cm_contagion,0.15899300434028715,calm,45
14219,50,MomentumTrader,31,BCM,cm_contagion,0.17963494070354005,calm,45
14219,85,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.16679469940334637,calm,45
14219,92,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.13758931672954464,calm,45
14219,72,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.22292733579922422,calm,45
14219,67,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.1472691262007108,calm,45
14219,86,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.14868849251234037,calm,45
14219,73,ZeroIntelligenceTrader,31,BCM,cm_contagion,0.19851128311151708,calm,45
14219,7,FundamentalTrader,32,BCM,cm_contagion,0.13885125571368276,calm,45
14219,28,FundamentalTrader,32,BCM,cm_contagion,0.15909786769946047,calm,45
14219,12,FundamentalTrader,32,BCM,cm_contagion,0.14035463061715775,calm,45
14219,4,FundamentalTrader,32,BCM,cm_contagion,0.15913813838104693,calm,45
14219,25,FundamentalTrader,32,BCM,cm_contagion,0.15898978032642747,calm,45
14219,44,MomentumTrader,32,BCM,cm_contagion,0.3241595627254142,calm,45
14219,10,FundamentalTrader,32,BCM,cm_contagion,0.15912996369909535,calm,45
14219,49,MomentumTrader,32,BCM,cm_contagion,0.16146923086509465,calm,45
14219,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15470062992183142,calm,45
14219,56,MomentumTrader,32,BCM,cm_contagion,0.1546077241037758,calm,45
14219,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14101934722604925,calm,45
14219,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14857633085608962,calm,45
14219,51,MomentumTrader,32,BCM,cm_contagion,0.20077577502529204,calm,45
14219,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.2982153012229054,calm,45
14219,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.17269305015766565,calm,45
14219,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.31830343994227545,calm,45
14639,7,FundamentalTrader,32,BCM,cm_contagion,0.13769155582596956,calm,45
14639,28,FundamentalTrader,32,BCM,cm_contagion,0.15572758798941844,calm,45
14639,12,FundamentalTrader,32,BCM,cm_contagion,0.14287101124191312,calm,45
14639,4,FundamentalTrader,32,BCM,cm_contagion,0.15575578758868805,calm,45
14639,25,FundamentalTrader,32,BCM,cm_contagion,0.1557946970972134,calm,45
14639,44,MomentumTrader,32,BCM,cm_contagion,0.37086736768354356,calm,45
14639,10,FundamentalTrader,32,BCM,cm_contagion,0.15640844351140387,calm,45
14639,49,MomentumTrader,32,BCM,cm_contagion,0.18662279165641066,calm,45
14639,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.14730378386558976,calm,45
14639,56,MomentumTrader,32,BCM,cm_contagion,0.18115518977327702,calm,45
14639,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15362578920900685,calm,45
14639,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.16467903646898344,calm,45
14639,51,MomentumTrader,32,BCM,cm_contagion,0.26911738086580567,calm,45
14639,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.4758852293024038,calm,45
14639,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.16231577435502467,calm,45
14639,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.31027509796650293,calm,45
14759,7,FundamentalTrader,32,BCM,cm_contagion,0.1386939311772968,calm,45
14759,28,FundamentalTrader,32,BCM,cm_contagion,0.16006592768738942,calm,45
14759,12,FundamentalTrader,32,BCM,cm_contagion,0.14416595043403554,calm,45
14759,4,FundamentalTrader,32,BCM,cm_contagion,0.17305278223485596,calm,45
14759,25,FundamentalTrader,32,BCM,cm_contagion,0.17599799135195915,calm,45
14759,44,MomentumTrader,32,BCM,cm_contagion,0.378883098066372,calm,45
14759,10,FundamentalTrader,32,BCM,cm_contagion,0.18566635192895167,calm,45
14759,49,MomentumTrader,32,BCM,cm_contagion,0.18784695991485703,calm,45
14759,97,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.15206100691500493,calm,45
14759,56,MomentumTrader,32,BCM,cm_contagion,0.1835919907045468,calm,45
14759,63,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.16400774225774126,calm,45
14759,79,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.18885255325152836,calm,45
14759,51,MomentumTrader,32,BCM,cm_contagion,0.2802086676259722,calm,45
14759,99,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.6728926317922057,calm,45
14759,61,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.1868917724365165,calm,45
14759,65,ZeroIntelligenceTrader,32,BCM,cm_contagion,0.43580300813206924,calm,45
16499,7,FundamentalTrader,32,BCM,cm_contagion,0.14904131155053996,calm,45
16499,28,FundamentalTrader,32,BCM,cm_contagion,0.15410239516673133,calm,45
16499,12,FundamentalTrader,32,BCM,cm_contagion,0.14986575514086117,calm,45
