regime,t,mtype,metric,p50,p25,p75
calm,28379,NBCM,maintenance_margin,397655989.875,266882865.6375,570716538.80625
calm,28439,BCMc,cash,6403276717.778992,5302660729.230051,7378164495.942595
calm,28439,BCMc,df_contribution,764194942.392474,621159517.4658766,910418886.2015343
calm,28439,BCMc,maintenance_margin,2300955841.2375,1911347395.6499999,2701174669.03125
calm,28439,BCMo,cash,6182893894.41189,4769352617.44675,8473865284.652605
calm,28439,BCMo,df_contribution,326766547.1302637,241972094.06285512,406373419.9362919
calm,28439,BCMo,maintenance_margin,982637649.0,708532733.025,1244188775.25
calm,28439,NBCM,cash,1683058138.4112062,1115160600.2417102,2211715504.5364647
calm,28439,NBCM,df_contribution,131161030.67287111,86934260.2424941,185386503.85043785
calm,28439,NBCM,maintenance_margin,395361565.3125,267628634.04375,573028826.45625
calm,28499,BCMc,cash,6409552752.464183,5320435027.817345,7406199757.461874
calm,28499,BCMc,df_contribution,757600925.666383,610395788.6417406,909056152.667124
calm,28499,BCMc,maintenance_margin,2252007531.5625,1900126183.2749999,2680877772.73125
calm,28499,BCMo,cash,6169883343.913261,4787966102.055102,8455258661.58433
calm,28499,BCMo,df_contribution,323617327.58265376,241452910.54501912,398180488.9932496
calm,28499,BCMo,maintenance_margin,981064395.5625,706741469.55,1243489617.16875
calm,28499,NBCM,cash,1681111492.0377083,1107597836.2562768,2213914887.0652366
calm,28499,NBCM,df_contribution,130960915.93722233,86876647.56950907,186156465.46300328
calm,28499,NBCM,maintenance_margin,391843764.0,263593827.05624998,566750376.5625
calm,28559,BCMc,cash,6407079650.800741,5315788076.050613,7392823849.711721
calm,28559,BCMc,df_contribution,757600925.666383,610395788.6417406,909056152.667124
calm,28559,BCMc,maintenance_margin,2246126245.2,1889872099.875,2682974276.5499997
calm,28559,BCMo,cash,6159637205.759873,4738159523.369462,8521195218.775568
calm,28559,BCMo,df_contribution,323617327.58265376,241452910.54501912,398180488.9932496
calm,28559,BCMo,maintenance_margin,982315758.5999999,707752535.90625,1242371761.3125
calm,28559,NBCM,cash,1681111492.0377083,1107597836.2562768,2213914887.0652366
calm,28559,NBCM,df_contribution,130960915.93722233,86876647.56950907,186156465.46300328
calm,28559,NBCM,maintenance_margin,393329093.5125,261835648.875,563361553.06875
calm,28619,BCMc,cash,6417491688.463117,5314429099.442345,7409733675.797429
calm,28619,BCMc,df_contribution,757600925.666383,610395788.6417406,909056152.667124
calm,28619,BCMc,maintenance_margin,2212914071.5875,1866808235.475,2627641294.9874997
calm,28619,BCMo,cash,6174353853.163261,4778880246.119462,8482961568.244217
calm,28619,BCMo,df_contribution,323617327.58265376,241452910.54501912,398180488.9932496
calm,28619,BCMo,maintenance_margin,974421601.3125,699922262.08125,1244036414.25
calm,28619,NBCM,cash,1681111492.0377083,1107597836.2562768,2213914887.0652366
calm,28619,NBCM,df_contribution,130960915.93722233,86876647.56950907,186156465.46300328
calm,28619,NBCM,maintenance_margin,386788251.59999996,262136244.43124998,556035707.86875
calm,28679,BCMc,cash,6410974545.331352,5307996942.379566,7389584754.573196
calm,28679,BCMc,df_contribution,757600925.666383,610395788.6417406,909056152.667124
calm,28679,BCMc,maintenance_margin,2239304565.7125,1882890887.00625,2654551241.15625
calm,28679,BCMo,cash,6171170656.524597,4769441066.369462,8489268250.744217
calm,28679,BCMo,df_contribution,323617327.58265376,241452910.54501912,398180488.9932496
calm,28679,BCMo,maintenance_margin,972700853.9625,702291452.11875,1248579837.225
calm,28679,NBCM,cash,1681111492.0377083,1107597836.2562768,2213914887.0652366
calm,28679,NBCM,df_contribution,130960915.93722233,86876647.56950907,186156465.46300328
calm,28679,NBCM,maintenance_margin,390165448.16249996,262829828.98125,562158922.89375
calm,28739,BCMc,cash,6426159095.714183,5303038887.7948,7387262892.528364
calm,28739,BCMc,df_contribution,757600925.666383,610395788.6417406,909056152.667124
calm,28739,BCMc,maintenance_margin,2236200729.75,1887904702.125,2655794340.6187496
calm,28739,BCMo,cash,6173196408.024597,4768524294.869462,8500846746.244217
calm,28739,BCMo,df_contribution,323617327.58265376,241452910.54501912,398180488.9932496
calm,28739,BCMo,maintenance_margin,970622663.175,700413196.6687499,1246657632.6374998
calm,28739,NBCM,cash,1681111492.0377083,1107597836.2562768,2213914887.0652366
calm,28739,NBCM,df_contribution,130960915.93722233,86876647.56950907,186156465.46300328
calm,28739,NBCM,maintenance_margin,388970912.7,259938911.53125,563704305.46875
calm,28799,BCMc,cash,6418273471.723011,5300264051.410637,7382284047.528364
calm,28799,BCMc,df_contribution,757600925.666383,610395788.6417406,909056152.667124
calm,28799,BCMc,maintenance_margin,2224418793.4125,1870340623.0874999,2645256857.85
calm,28799,BCMo,cash,6176847530.413261,4781476782.119462,8489625140.119217
calm,28799,BCMo,df_contribution,323617327.58265376,241452910.54501912,398180488.9932496
calm,28799,BCMo,maintenance_margin,968811820.1999999,700004073.825,1243360019.475
calm,28799,NBCM,cash,1681111492.0377083,1107597836.2562768,2213914887.0652366
calm,28799,NBCM,df_contribution,130960915.93722233,86876647.56950907,186156465.46300328
calm,28799,NBCM,maintenance_margin,388664792.775,258922533.48749998,558530210.98125
calm,28859,BCMc,cash,6419295873.143551,5294965969.385338,7376901261.496593
calm,28859,BCMc,df_contribution,757600925.666383,610395788.6417406,909056152.667124
calm,28859,BCMc,maintenance_margin,2233544890.2749996,1866089757.6,2640141165.20625
calm,28859,BCMo,cash,6178684540.663261,4781399184.589984,8487652353.619217
calm,28859,BCMo,df_contribution,323617327.58265376,241452910.54501912,398180488.9932496
calm,28859,BCMo,maintenance_margin,970724869.875,701273597.0625,1245429894.31875
calm,28859,NBCM,cash,1681111492.0377083,1107597836.2562768,2213914887.0652366
calm,28859,NBCM,df_contribution,130960915.93722233,86876647.56950907,186156465.46300328
calm,28859,NBCM,maintenance_margin,388025017.65,259976280.375,559412756.9437499
calm,28919,BCMc,cash,6435474690.14658,5303381501.168557,7403457845.810786
calm,28919,BCMc,df_contribution,739637508.6420606,595520949.5611488,890375945.9489717
calm,28919,BCMc,maintenance_margin,2241994090.0499997,1875817915.5375,2648911711.3875
calm,28919,BCMo,cash,6184030802.812576,4788136154.427501,8490277927.68053
calm,28919,BCMo,df_contribution,321018148.14579713,238798777.3410455,398653242.47452873
calm,28919,BCMo,maintenance_margin,970618046.175,701644667.0625,1243851178.5
calm,28919,NBCM,cash,1689229944.5161643,1109399157.1621182,2220455283.8767366
calm,28919,NBCM,df_contribution,127217058.3192534,85871954.29780187,181341472.68188277
calm,28919,NBCM,maintenance_margin,390411262.79999995,259492101.35625,561575024.15625
calm,28979,BCMc,cash,6420300879.841979,5302157669.011602,7404597120.935786
calm,28979,BCMc,df_contribution,739637508.6420606,595520949.5611488,890375945.9489717
calm,28979,BCMc,maintenance_margin,2222776150.3125,1854972303.75,2628615123.95625
calm,28979,BCMo,cash,6187457080.312576,4786907504.802501,8491837590.786856
calm,28979,BCMo,df_contribution,321018148.14579713,238798777.3410455,398653242.47452873
calm,28979,BCMo,maintenance_margin,973398474.1125,700898933.925,1242820773.1125
calm,28979,NBCM,cash,1689229944.5161643,1109399157.1621182,2220455283.8767366
calm,28979,NBCM,df_contribution,127217058.3192534,85871954.29780187,181341472.68188277
calm,28979,NBCM,maintenance_margin,387113946.75,260001543.48749998,552321929.86875
calm,29039,BCMc,cash,6436387938.841979,5314789934.535755,7420740242.538173
calm,29039,BCMc,df_contribution,739637508.6420606,595520949.5611488,890375945.9489717
calm,29039,BCMc,maintenance_margin,2214410932.9125,1862528083.03125,2622588645.7687497
calm,29039,BCMo,cash,6183607820.812576,4810513445.346343,8454128682.93053
calm,29039,BCMo,df_contribution,321018148.14579713,238798777.3410455,398653242.47452873
calm,29039,BCMo,maintenance_margin,972302795.8874999,700264240.70625,1243431523.125
calm,29039,NBCM,cash,1689229944.5161643,1109399157.1621182,2220455283.8767366
calm,29039,NBCM,df_contribution,127217058.3192534,85871954.29780187,181341472.68188277
calm,29039,NBCM,maintenance_margin,388042885.0124999,257536449.16875,548350544.64375
calm,29099,BCMc,cash,6435337610.792302,5310944034.668557,7427162989.218817
calm,29099,BCMc,df_contribution,739637508.6420606,595520949.5611488,890375945.9489717
calm,29099,BCMc,maintenance_margin,2238429565.125,1868174148.20625,2646765627.1875
calm,29099,BCMo,cash,6184374881.812576,4799545048.302501,8458711898.05553
calm,29099,BCMo,df_contribution,321018148.14579713,238798777.3410455,398653242.47452873
calm,29099,BCMo,maintenance_margin,975672712.125,704811594.54375,1248839880.13125
calm,29099,NBCM,cash,1689229944.5161643,1109399157.1621182,2220455283.8767366
calm,29099,NBCM,df_contribution,127217058.3192534,85871954.29780187,181341472.68188277
calm,29099,NBCM,maintenance_margin,387195475.275,257049740.41875,551384421.3
calm,29159,BCMc,cash,6435133065.542302,5314420445.160755,7419816849.935786
calm,29159,BCMc,df_contribution,739637508.6420606,595520949.5611488,890375945.9489717
calm,29159,BCMc,maintenance_margin,2216616576.4125,1857132651.4874997,2629886490.7875
calm,29159,BCMo,cash,6183580595.812576,4806295191.471343,8451363187.68053
calm,29159,BCMo,df_contribution,321018148.14579713,238798777.3410455,398653242.47452873
calm,29159,BCMo,maintenance_margin,971678782.6875,703393046.9437499,1243035022.21875
calm,29159,NBCM,cash,1689229944.5161643,1109399157.1621182,2220455283.8767366
calm,29159,NBCM,df_contribution,127217058.3192534,85871954.29780187,181341472.68188277
calm,29159,NBCM,maintenance_margin,385671690.0,256942481.7375,546034618.96875
calm,29219,BCMc,cash,6428598050.82196,5312734074.6314,7411271070.935786
calm,29219,BCMc,df_contribution,739637508.6420606,595520949.5611488,890375945.9489717
calm,29219,BCMc,maintenance_margin,2243967214.1625,1858709100.4875,2639361145.5
calm,29219,BCMo,cash,6183232631.062576,4790424624.096343,8472596100.493841
calm,29219,BCMo,df_contribution,321018148.14579713,238798777.3410455,398653242.47452873
calm,29219,BCMo,maintenance_margin,974139996.375,704408651.2125,1248861685.8375
calm,29219,NBCM,cash,1689229944.5161643,1109399157.1621182,2220455283.8767366
calm,29219,NBCM,df_contribution,127217058.3192534,85871954.29780187,181341472.68188277
calm,29219,NBCM,maintenance_margin,388960736.0625,257347636.3125,551062281.8812499
calm,29279,BCMc,cash,6405943672.424936,5298280930.181231,7412978844.671138
calm,29279,BCMc,df_contribution,740690315.9605744,596242886.4684668,891651883.2795949
calm,29279,BCMc,maintenance_margin,2212294162.3875,1851801207.0749998,2626985368.9125
calm,29279,BCMo,cash,6149786456.462416,4759034720.314209,8516245415.038322
calm,29279,BCMo,df_contribution,321119556.3305164,238583285.15284246,401148282.2556609
calm,29279,BCMo,maintenance_margin,971535420.5625,704245777.9875,1248300088.70625
calm,29279,NBCM,cash,1687166893.6962318,1111554783.7577968,2219098504.887998
calm,29279,NBCM,df_contribution,126400763.57008703,83525314.34965855,180875044.64601928
calm,29279,NBCM,maintenance_margin,386522233.3125,257837256.33749998,550506671.8875
calm,29339,BCMc,cash,6405834662.274307,5288049362.200876,7420844813.437777
calm,29339,BCMc,df_contribution,740690315.9605744,596242886.4684668,891651883.2795949
calm,29339,BCMc,maintenance_margin,2232966628.125,1875082687.14375,2634236953.0874996
calm,29339,BCMo,cash,6157906934.167917,4738008678.439209,8532597953.868137
calm,29339,BCMo,df_contribution,321119556.3305164,238583285.15284246,401148282.2556609
calm,29339,BCMo,maintenance_margin,966798504.675,701158038.46875,1252258746.1875
calm,29339,NBCM,cash,1687166893.6962318,1111554783.7577968,2219098504.887998
calm,29339,NBCM,df_contribution,126400763.57008703,83525314.34965855,180875044.64601928
calm,29339,NBCM,maintenance_margin,386483536.0125,260685813.88125,556258324.21875
calm,29399,BCMc,cash,6399237815.274307,5281960570.284971,7418002486.522348
calm,29399,BCMc,df_contribution,740690315.9605744,596242886.4684668,891651883.2795949
calm,29399,BCMc,maintenance_margin,2241967414.05,1875057728.625,2650921132.3875
calm,29399,BCMo,cash,6151900484.917917,4725651546.814209,8549803071.293873
calm,29399,BCMo,df_contribution,321119556.3305164,238583285.15284246,401148282.2556609
calm,29399,BCMo,maintenance_margin,970220419.875,700407268.3125,1256223909.15
calm,29399,NBCM,cash,1687166893.6962318,1111554783.7577968,2219098504.887998
calm,29399,NBCM,df_contribution,126400763.57008703,83525314.34965855,180875044.64601928
calm,29399,NBCM,maintenance_margin,384892956.0,261206803.85625,566358559.9875
calm,29459,BCMc,cash,6421348857.464033,5292209979.218908,7421049783.940186
calm,29459,BCMc,df_contribution,740690315.9605744,596242886.4684668,891651883.2795949
calm,29459,BCMc,maintenance_margin,2197839530.25,1852315444.6875,2600211576.15
calm,29459,BCMo,cash,6166307565.667917,4750532699.140654,8528913831.888145
calm,29459,BCMo,df_contribution,321119556.3305164,238583285.15284246,401148282.2556609
calm,29459,BCMo,maintenance_margin,963403932.375,696882017.8125,1245844226.25
calm,29459,NBCM,cash,1687166893.6962318,1111554783.7577968,2219098504.887998
calm,29459,NBCM,df_contribution,126400763.57008703,83525314.34965855,180875044.64601928
calm,29459,NBCM,maintenance_margin,381402685.6875,258818193.5625,553745409.75
calm,29519,BCMc,cash,6414085570.542431,5290086554.648861,7414525493.983633
calm,29519,BCMc,df_contribution,740690315.9605744,596242886.4684668,891651883.2795949
calm,29519,BCMc,maintenance_margin,2240126951.7374997,1877673174.69375,2640989221.5375
calm,29519,BCMo,cash,6151036419.667917,4732805707.020004,8549364447.417035
calm,29519,BCMo,df_contribution,321119556.3305164,238583285.15284246,401148282.2556609
calm,29519,BCMo,maintenance_margin,964407441.5999999,699275319.91875,1256322429.73125
calm,29519,NBCM,cash,1687166893.6962318,1111554783.7577968,2219098504.887998
calm,29519,NBCM,df_contribution,126400763.57008703,83525314.34965855,180875044.64601928
calm,29519,NBCM,maintenance_margin,384667443.3375,260945101.18124998,565429341.7125
calm,29579,BCMc,cash,6410999781.95743,5290480990.8979025,7422109734.397348
calm,29579,BCMc,df_contribution,740690315.9605744,596242886.4684668,891651883.2795949
calm,29579,BCMc,maintenance_margin,2232859669.7625,1867706144.71875,2637870440.175
calm,29579,BCMo,cash,6152355979.417917,4732501905.270004,8551551662.706403
calm,29579,BCMo,df_contribution,321119556.3305164,238583285.15284246,401148282.2556609
calm,29579,BCMo,maintenance_margin,962785386.8999999,697364699.5125,1254158954.83125
calm,29579,NBCM,cash,1687166893.6962318,1111554783.7577968,2219098504.887998
calm,29579,NBCM,df_contribution,126400763.57008703,83525314.34965855,180875044.64601928
calm,29579,NBCM,maintenance_margin,385014445.0875,259486075.74374998,563580346.5
calm,29639,BCMc,cash,6386970116.73673,5270575278.419327,7428656334.770926
calm,29639,BCMc,df_contribution,740690315.9605744,596242886.4684668,891651883.2795949
calm,29639,BCMc,maintenance_margin,2235787869.4875,1867724789.0625,2637511107.1875
calm,29639,BCMo,cash,6160358142.189148,4578804689.920712,8717823715.514486
calm,29639,BCMo,df_contribution,321119556.3305164,238583285.15284246,401148282.2556609
calm,29639,BCMo,maintenance_margin,972125218.8,700167328.59375,1259010611.71875
calm,29639,NBCM,cash,1687166893.6962318,1111554783.7577968,2219098504.887998
calm,29639,NBCM,df_contribution,126400763.57008703,83525314.34965855,180875044.64601928
calm,29639,NBCM,maintenance_margin,383057420.625,260229830.625,563961099.375
calm,29699,BCMc,cash,6380364244.450856,5265706774.371361,7420621394.865679
calm,29699,BCMc,df_contribution,745012017.808758,597708239.0702623,887383063.8073025
calm,29699,BCMc,maintenance_margin,2192607855.7875,1834582826.98125,2600981954.6625
calm,29699,BCMo,cash,6171036052.163457,4624941170.177543,8681489196.76122
calm,29699,BCMo,df_contribution,319743430.7733855,238057007.9263973,399619139.2369894
calm,29699,BCMo,maintenance_margin,963447887.925,695750563.18125,1255921232.7375
calm,29699,NBCM,cash,1686285111.7508724,1108319574.5148673,2218162757.8205967
calm,29699,NBCM,df_contribution,127245768.56326053,84690413.07704464,181491591.3198409
calm,29699,NBCM,maintenance_margin,376590514.8375,251115355.35,549443978.49375
calm,29759,BCMc,cash,6385794910.888109,5279103943.239494,7411935771.344808
calm,29759,BCMc,df_contribution,745012017.808758,597708239.0702623,887383063.8073025
calm,29759,BCMc,maintenance_margin,2186405027.4375,1824102052.0874999,2588409517.3875
calm,29759,BCMo,cash,6154147693.512896,4683219760.052543,8620195546.958359
calm,29759,BCMo,df_contribution,319743430.7733855,238057007.9263973,399619139.2369894
calm,29759,BCMo,maintenance_margin,958896081.675,692682860.5875,1257641382.65625
