regime,t,type,p50,p25,p75
calm,7080,FT,9757052905.5,9109662660.0,10472190570.0
calm,7080,MT,1374824495.25,1273154424.75,1530841011.75
calm,7080,ZI,1393057930.5,1077020772.75,1620450077.625
calm,7140,BCM,13488757537.5,12304232453.25,14825131636.5
calm,7140,FT,9742658098.5,9045214313.625,10429614634.5
calm,7140,MT,1293994039.5,1189033711.875,1448337354.75
calm,7140,ZI,1491134960.25,1164515574.375,1725509073.375
calm,7200,BCM,13436010180.0,12402746019.0,14764807561.5
calm,7200,FT,9752353434.0,9042405384.375,10469039656.5
calm,7200,MT,1221998064.75,1121616237.375,1395399577.5
calm,7200,ZI,1516835848.5,1192798040.625,1784762895.375
calm,7260,BCM,13364398075.5,12427234330.5,14667428713.5
calm,7260,FT,9705851199.0,8986675278.375,10471414392.0
calm,7260,MT,1250901560.25,1150815758.625,1412096904.0
calm,7260,ZI,1436157310.5,1145784123.0,1679540150.25
calm,7320,BCM,13455382459.5,12470105193.75,14702417329.5
calm,7320,FT,9658785498.75,9068722621.875,10478290876.875
calm,7320,MT,1377986022.0,1277365461.75,1532902662.0
calm,7320,ZI,1350066138.75,1078874803.125,1573430904.0
calm,7380,BCM,13451312317.5,12496945369.5,14793678587.25
calm,7380,FT,9586554248.25,9079423228.125,10372576560.75
calm,7380,MT,1473742397.25,1379873454.75,1635975463.5
calm,7380,ZI,1428887110.5,1145624186.25,1664773077.375
calm,7440,BCM,13521801483.0,12522666892.5,14727976796.25
calm,7440,FT,9610029360.0,9122404155.75,10395048649.5
calm,7440,MT,1516955685.75,1424311945.875,1682524033.875
calm,7440,ZI,1486271666.25,1187393952.375,1737865992.375
calm,7500,BCM,13413375261.0,12542662116.0,14670577575.0
calm,7500,FT,9639829062.0,9120283753.5,10452728343.375
calm,7500,MT,1462025740.5,1375600464.0,1628078240.25
calm,7500,ZI,1548354476.25,1196729281.125,1790565243.75
calm,7560,BCM,13482926190.0,12612522136.5,14715066687.75
calm,7560,FT,9708561517.5,9148627113.75,10521167226.75
calm,7560,MT,1424072126.25,1336978057.5,1585328348.25
calm,7560,ZI,1631356998.75,1243228618.125,1879501968.0
calm,7620,BCM,13518526122.0,12651167439.0,14695368529.5
calm,7620,FT,9730065687.75,9126980223.75,10403299334.25
calm,7620,MT,1386452036.25,1298334768.75,1550559297.375
calm,7620,ZI,1759081747.5,1334009712.375,2021272256.25
calm,7680,BCM,13558768285.5,12659394732.75,14695252015.5
calm,7680,FT,9757557306.0,9169679000.25,10485898297.875
calm,7680,MT,1340060220.0,1250257293.0,1501931079.0
calm,7680,ZI,1724797665.0,1296847082.25,1978727464.125
calm,7740,BCM,13582111896.0,12674928179.25,14742071867.25
calm,7740,FT,9760370937.75,9125440249.5,10461107865.375
calm,7740,MT,1346751843.75,1252979696.25,1526505324.75
calm,7740,ZI,1809741620.25,1377330844.5,2064896253.0
calm,7800,BCM,13734189814.5,12843871123.5,14871122019.0
calm,7800,FT,9886421783.25,9279403449.75,10661788793.25
calm,7800,MT,1272364103.25,1172706282.0,1426436703.0
calm,7800,ZI,1961099349.75,1516592437.875,2212889348.25
calm,7860,BCM,13695088995.0,12784517471.25,14920564155.75
calm,7860,FT,9827982202.5,9247444286.625,10576167192.0
calm,7860,MT,1160615650.5,1048050281.25,1311946398.0
calm,7860,ZI,1805325531.75,1401207451.875,2085368315.625
calm,7920,BCM,13732443418.5,12857427047.25,14961632017.5
calm,7920,FT,9902840904.0,9261131332.5,10558814006.25
calm,7920,MT,1237272986.25,1121030575.875,1392454775.25
calm,7920,ZI,1796011197.75,1395100735.875,2072038510.125
calm,7980,BCM,13572151839.0,12761265372.75,14934576399.75
calm,7980,FT,9819840609.0,9212807900.25,10605551791.5
calm,7980,MT,1268180586.0,1141146022.5,1414916346.375
calm,7980,ZI,1769355072.0,1376715363.75,2051247859.875
calm,8040,BCM,13709733426.0,12687347877.75,14968731919.5
calm,8040,FT,9834587156.25,9241194909.375,10638903521.25
calm,8040,MT,1323803499.75,1216254709.125,1486662946.875
calm,8040,ZI,1795309258.5,1405431085.5,2061445327.875
calm,8100,BCM,13684128934.5,12732676537.5,14987537453.25
calm,8100,FT,9826751853.0,9261753613.875,10621747388.25
calm,8100,MT,1293210157.5,1178532222.75,1456627587.75
calm,8100,ZI,1927462563.0,1508966053.875,2174244309.0
calm,8160,BCM,13923912906.0,12898529838.0,15219555075.0
calm,8160,FT,9998767588.5,9418750171.875,10787335222.5
calm,8160,MT,1265022843.75,1158852912.75,1424948755.5
calm,8160,ZI,2129590642.5,1692590715.0,2393487862.875
calm,8220,BCM,13931598307.5,12944412591.75,15207564024.0
calm,8220,FT,10037235552.75,9459997485.75,10778652159.75
calm,8220,MT,1164732716.25,1060296771.375,1310640733.125
calm,8220,ZI,2134087436.25,1739178010.125,2362281028.875
calm,8280,BCM,13835651539.5,12901727076.75,15179948122.5
calm,8280,FT,9972315589.5,9420459013.125,10698253938.0
calm,8280,MT,1158836611.5,1038359247.75,1307404557.0
calm,8280,ZI,1973648497.5,1604408830.875,2194010445.375
calm,8340,BCM,13889863273.5,12946163845.5,15188108856.75
calm,8340,FT,9966930930.0,9410775304.5,10692593287.875
calm,8340,MT,1217413480.5,1106555105.25,1364023978.875
calm,8340,ZI,1945241880.75,1593137900.25,2181572382.375
calm,8400,BCM,14051046141.0,13032375394.5,15291815359.5
calm,8400,FT,10051999089.75,9405919482.75,10684262508.75
calm,8400,MT,1172237953.5,1046583455.625,1312040284.875
calm,8400,ZI,2063898492.75,1708392546.0,2272240420.875
calm,8460,BCM,13817146617.0,13036080060.0,15295247509.5
calm,8460,FT,10035138276.0,9460293669.0,10624088216.25
calm,8460,MT,1104601252.5,983603385.0,1242154683.0
calm,8460,ZI,2011172708.25,1665187733.25,2218134010.5
calm,8520,BCM,13793054449.5,12937908978.0,15184025052.75
calm,8520,FT,9927026775.0,9374107495.5,10513863706.5
calm,8520,MT,1171261395.0,1057715274.375,1308434771.25
calm,8520,ZI,1876484268.0,1559066419.125,2075009602.5
calm,8580,BCM,13827559734.0,12990820376.25,15330273381.0
calm,8580,FT,10076332052.25,9422202879.0,10608594543.0
calm,8580,MT,1275607584.0,1158133397.625,1414779107.625
calm,8580,ZI,2006876047.5,1667359209.375,2223069109.875
calm,8640,BCM,13893869187.0,13048317508.5,15361545051.0
calm,8640,FT,10103929573.5,9412831046.25,10653155246.25
calm,8640,MT,1262511033.75,1142806174.875,1406137368.375
calm,8640,ZI,2046000307.5,1652368567.5,2240764963.875
calm,8700,BCM,13876314390.0,13089692070.0,15347496910.5
calm,8700,FT,10050648849.0,9406178730.0,10671317327.25
calm,8700,MT,1270075524.75,1149895217.25,1408553310.375
calm,8700,ZI,1957127204.25,1584979968.375,2143908843.75
calm,8760,BCM,13860359230.5,12956507982.0,15361748898.75
calm,8760,FT,10030733336.25,9385109794.125,10627371982.125
calm,8760,MT,1301499429.75,1185066208.125,1440132826.5
calm,8760,ZI,1862967930.75,1541179282.5,2053809940.5
calm,8820,BCM,13926938710.5,13019844825.0,15378020199.0
calm,8820,FT,10044179538.75,9385800527.25,10643588214.75
calm,8820,MT,1278651278.25,1169144956.125,1426330528.875
calm,8820,ZI,1897807252.5,1557474991.875,2092319434.125
calm,8880,BCM,13925246400.0,12991232268.0,15368465718.0
calm,8880,FT,10052323182.0,9362246234.625,10594438382.25
calm,8880,MT,1307627100.0,1189781092.125,1448309673.0
calm,8880,ZI,1842880893.75,1525464333.0,2050694100.0
calm,8940,BCM,14006113380.0,13027174177.5,15394829861.25
calm,8940,FT,10050778552.5,9362435391.0,10673890998.75
calm,8940,MT,1332462260.25,1207895311.125,1471465642.5
calm,8940,ZI,1969086813.75,1619159220.0,2150083845.0
calm,9000,BCM,14031262354.5,13179733650.0,15551672726.25
calm,9000,FT,10222992450.0,9507887014.5,10767273350.625
calm,9000,MT,1281962868.75,1155692684.25,1424320452.0
calm,9000,ZI,2193425811.0,1851367374.0,2375570188.125
calm,9060,BCM,14001447901.5,13164888647.25,15473790699.75
calm,9060,FT,10084742032.5,9355208848.875,10632534589.125
calm,9060,MT,1138512971.25,1013035349.25,1283532517.125
calm,9060,ZI,2085106504.5,1782396652.5,2270097564.75
calm,9120,BCM,14109833889.0,13191576846.75,15484881921.75
calm,9120,FT,10091151409.5,9409996175.625,10725508596.375
calm,9120,MT,1101671457.75,970987611.375,1245519527.625
calm,9120,ZI,2082788597.25,1753374117.375,2286647476.875
calm,9180,BCM,14238765535.5,13128919499.25,15498081148.5
calm,9180,FT,10072926711.0,9352346659.875,10724445670.5
calm,9180,MT,1063594831.5,928500057.0,1207217536.875
calm,9180,ZI,2113002078.75,1790092132.875,2307853120.5
calm,9240,BCM,14203728724.5,13088310822.0,15431641274.25
calm,9240,FT,10005213912.75,9309754753.875,10647400703.625
calm,9240,MT,1020010524.75,890977407.75,1160486408.25
calm,9240,ZI,1953295821.0,1683144414.0,2165473285.875
calm,9300,BCM,14227987050.0,13079982712.5,15467571337.5
calm,9300,FT,9994075830.0,9292104461.25,10638075980.25
calm,9300,MT,1063012574.25,933332476.5,1214529667.875
calm,9300,ZI,1904163331.5,1634519566.125,2088737371.125
calm,9360,BCM,14257663807.5,12998012157.0,15426218974.5
calm,9360,FT,9993558042.0,9332128587.375,10615957736.625
calm,9360,MT,1112543748.0,972387146.25,1264895550.0
calm,9360,ZI,1824763018.5,1580041309.5,2017073413.125
calm,9420,BCM,14335864560.0,13108278377.25,15545546943.75
calm,9420,FT,10059314163.75,9418386337.875,10650068470.125
calm,9420,MT,1080293665.5,936835581.375,1235398107.375
calm,9420,ZI,1964914085.25,1687272592.5,2161476883.125
calm,9480,BCM,14353345620.0,13033415796.75,15482632995.0
calm,9480,FT,10030004687.25,9357491620.125,10604067913.125
calm,9480,MT,1048138861.5,904185878.625,1208912384.25
calm,9480,ZI,1872807817.5,1622210490.0,2078298685.125
calm,9540,BCM,14375475468.0,13064517398.25,15505166261.25
calm,9540,FT,9961475395.5,9324101481.75,10585997885.25
calm,9540,MT,1082105824.5,941400339.75,1248008640.75
calm,9540,ZI,1724063211.0,1484697810.375,1898794031.625
calm,9600,BCM,14339635920.0,13125240294.75,15423095637.0
calm,9600,FT,9998206762.5,9303747075.0,10557891051.75
calm,9600,MT,1137352747.5,994817553.75,1301746748.625
calm,9600,ZI,1747781997.75,1526448834.0,1932511938.75
calm,9660,BCM,14334988162.5,13133410949.25,15409380386.25
calm,9660,FT,9974890741.5,9301062179.25,10508458429.125
calm,9660,MT,1105085137.5,955651924.125,1263568872.375
calm,9660,ZI,1732621187.25,1512761038.875,1926266099.625
calm,9720,BCM,14321220030.0,13184187048.0,15492269823.75
calm,9720,FT,10034275410.0,9331077701.25,10538538331.5
calm,9720,MT,1117818922.5,969098231.25,1276980120.0
calm,9720,ZI,1854292320.0,1567871150.625,2048758211.25
calm,9780,BCM,14389671739.5,13232656764.0,15542404355.25
calm,9780,FT,10025703405.0,9339906528.0,10570845126.375
calm,9780,MT,1055604411.0,899047730.25,1218593322.0
calm,9780,ZI,1871117622.0,1593074790.0,2084240160.0
calm,9840,BCM,14402683993.5,13204108158.75,15600424162.5
calm,9840,FT,9947255712.75,9375433008.75,10566121315.5
calm,9840,MT,1110710821.5,954240009.75,1267068993.75
calm,9840,ZI,1718607138.75,1495658064.375,1949195102.625
calm,9900,BCM,14406857338.5,13170681951.75,15578129304.0
calm,9900,FT,9954575518.5,9366141567.375,10576929502.125
calm,9900,MT,1186639467.75,1039329006.75,1343930688.0
calm,9900,ZI,1664470017.0,1447393768.875,1897397696.25
calm,9960,BCM,14446583208.0,13222085571.0,15606864249.75
calm,9960,FT,10025769613.5,9333399198.375,10654020884.25
calm,9960,MT,1174438779.75,1024442469.0,1329236853.75
calm,9960,ZI,1782639625.5,1532844536.625,2027254818.375
calm,10020,BCM,14410863616.5,13190752662.75,15549621025.5
calm,10020,FT,9986331246.75,9326450595.375,10606851219.375
calm,10020,MT,1167986907.0,1012719974.625,1327395340.125
calm,10020,ZI,1851458631.75,1588846299.75,2077186567.5
calm,10080,BCM,14422492039.5,13220095014.0,15563876283.0
calm,10080,FT,10011742521.75,9323757946.125,10605193804.125
calm,10080,MT,1130470413.75,976217842.125,1284622353.0
calm,10080,ZI,1843346200.5,1570873993.875,2107255668.75
calm,10140,BCM,14434080133.5,13190090906.25,15569907554.25
calm,10140,FT,10028109168.0,9313049925.0,10592295996.375
calm,10140,MT,1140914927.25,994212346.5,1302394452.75
calm,10140,ZI,1822433055.75,1565002093.5,2094860684.25
calm,10200,BCM,14417491801.5,13234688469.0,15514380499.5
calm,10200,FT,10039888872.0,9379549615.5,10600797583.125
calm,10200,MT,1138415062.5,995808127.5,1296813837.375
calm,10200,ZI,1672007082.75,1462898748.375,1933845158.25
calm,10260,BCM,14426947251.0,13292361879.75,15565527468.0
calm,10260,FT,10078869120.75,9384542680.5,10619383196.25
calm,10260,MT,1176796077.75,1026884925.0,1326619697.625
calm,10260,ZI,1743720716.25,1504556521.875,1990952290.125
calm,10320,BCM,14382640836.0,13255090056.0,15462339054.75
calm,10320,FT,10080757586.25,9375654733.875,10597543970.625
calm,10320,MT,1267083663.75,1114957436.625,1427008711.5
calm,10320,ZI,1616991291.0,1406755266.75,1848227412.375
calm,10380,BCM,14416602610.5,13349545780.5,15594595206.75
calm,10380,FT,10118032555.5,9354100353.75,10623628302.75
calm,10380,MT,1286432799.75,1129158333.0,1441277550.0
calm,10380,ZI,1777300391.25,1544138643.375,2042488318.5
calm,10440,BCM,14336126320.5,13297038822.0,15485893818.75
calm,10440,FT,10079042438.25,9309426936.75,10543468632.75
calm,10440,MT,1211121004.5,1056679731.0,1374175152.0
calm,10440,ZI,1825152842.25,1579764668.625,2063549791.125
calm,10500,BCM,14338599412.5,13281279525.0,15457535775.0
calm,10500,FT,10073750451.75,9295522855.875,10569846684.375
calm,10500,MT,1167702077.25,1013679905.625,1327319490.375
calm,10500,ZI,1843366567.5,1595073964.5,2083981882.5
calm,10560,BCM,14342127030.0,13308557458.5,15518485284.75
calm,10560,FT,10045861141.5,9326191078.125,10603676004.75
calm,10560,MT,1223876142.0,1069929605.25,1382019294.375
calm,10560,ZI,1775289235.5,1548950485.5,1995910443.0
calm,10620,BCM,14336375436.0,13134772809.0,15600166193.25
calm,10620,FT,10076952424.5,9417797447.625,10627042794.75
calm,10620,MT,1254418265.25,1103590406.25,1414939953.375
calm,10620,ZI,1865391086.25,1604661072.75,2077628564.25
calm,10680,BCM,14341410423.0,13120437525.75,15585763950.0
calm,10680,FT,10064251676.25,9413358906.375,10633353914.25
calm,10680,MT,1219662756.0,1064903991.75,1374254578.125
calm,10680,ZI,1874682929.25,1626347939.625,2095469415.0
calm,10740,BCM,14392010398.5,13260552117.75,15574308261.75
calm,10740,FT,10076884614.0,9458083827.0,10629102632.625
calm,10740,MT,1201217717.25,1043994646.125,1355549694.75
calm,10740,ZI,1950525589.5,1688537571.75,2181488311.125
calm,10800,BCM,14403161088.0,13154300302.5,15655575388.5
calm,10800,FT,10079297131.5,9411804484.875,10691888298.75
calm,10800,MT,1186011501.75,1031622756.75,1343196074.25
calm,10800,ZI,1812670211.25,1601987665.5,2034691211.25
calm,10860,BCM,14368481901.0,13175248207.5,15605128617.75
calm,10860,FT,10097491475.25,9371241144.0,10655755025.625
calm,10860,MT,1161905841.0,1001848505.625,1315534675.5
calm,10860,ZI,1885317284.25,1664377643.25,2107901234.25
calm,10920,BCM,14387202540.0,13183176195.0,15611132092.5
calm,10920,FT,10065050651.25,9393666867.0,10682247772.125
calm,10920,MT,1140508451.25,974884340.25,1294210102.5
calm,10920,ZI,1929603096.0,1704244941.0,2160695722.5
calm,10980,BCM,14409743575.5,13151525310.0,15671726853.75
calm,10980,FT,10083016818.0,9402435480.375,10685663260.875
calm,10980,MT,1116966955.5,943295088.375,1271547661.5
calm,10980,ZI,1894644918.0,1664012633.625,2108849358.375
calm,11040,BCM,14430872520.0,13159929100.5,15688099761.75
calm,11040,FT,10100365227.0,9423855525.375,10697971662.0
calm,11040,MT,1102726975.5,930761357.625,1255181351.625
calm,11040,ZI,1936669311.0,1684994740.875,2142809687.25
calm,11100,BCM,14446079176.5,13122676181.25,15753333105.0
calm,11100,FT,10158240512.25,9425601267.75,10635228280.125
calm,11100,MT,1138301057.25,962183974.5,1286745658.875
calm,11100,ZI,1917683439.75,1674099641.25,2094902059.5
calm,11160,BCM,14435050153.5,13075078725.0,15678504684.0
calm,11160,FT,10106746661.25,9401261017.5,10673619936.75
calm,11160,MT,1108395103.5,933978708.0,1251510872.625
calm,11160,ZI,1891001826.0,1652013522.0,2076719484.375
calm,11220,BCM,14499142011.0,13182507022.5,15743944068.75
calm,11220,FT,10121315591.25,9403749037.125,10685313270.0
calm,11220,MT,1129527216.0,955194089.625,1277007302.25
calm,11220,ZI,1935713976.75,1696917481.875,2117955397.5
calm,11280,BCM,14450572332.0,13079894782.5,15712408417.5
calm,11280,FT,10099231247.25,9418763325.375,10646914338.0
calm,11280,MT,1201226148.0,1016921495.25,1349230824.0
calm,11280,ZI,1743928983.0,1524757570.875,1927578461.625
calm,11340,BCM,14466658815.0,13158331618.5,15699534885.0
calm,11340,FT,10128706035.75,9393100106.625,10618822257.75
calm,11340,MT,1303027969.5,1117440090.0,1448077361.625
calm,11340,ZI,1713909323.25,1487857177.125,1916908390.125
calm,11400,BCM,14445595125.0,13219584716.25,15672756771.0
calm,11400,FT,10146439687.5,9431125290.0,10647009660.375
calm,11400,MT,1348169433.75,1169776542.375,1505095644.375
calm,11400,ZI,1712902275.0,1458850516.875,1910306446.875
calm,11460,BCM,14459908243.5,13238702705.25,15741053802.0
calm,11460,FT,10069857450.0,9456024202.875,10635739341.75
calm,11460,MT,1348282833.75,1157001991.875,1490498553.375
calm,11460,ZI,1874400540.75,1592222262.75,2080697089.5
calm,11520,BCM,14479404246.0,13161378748.5,15611303693.25
calm,11520,FT,10118466405.0,9472607480.25,10661337807.75
calm,11520,MT,1318663284.75,1130741490.375,1457965542.375
calm,11520,ZI,1766869580.25,1513573125.75,1959176750.625
calm,11580,BCM,14440907412.0,13141695915.0,15586570905.75
calm,11580,FT,10088506181.25,9454025208.375,10656100887.75
calm,11580,MT,1334899732.5,1147608060.75,1473654638.25
calm,11580,ZI,1750496973.75,1497743786.25,1946904369.75
calm,11640,BCM,14372903034.0,13010872353.75,15560724017.25
calm,11640,FT,10096745040.0,9409003591.5,10622424432.375
calm,11640,MT,1354958010.0,1168211763.0,1493019937.125
calm,11640,ZI,1670740717.5,1398746495.25,1842671136.375
calm,11700,BCM,14386751046.0,13097563258.5,15635932717.5
calm,11700,FT,10037697612.75,9395314704.0,10571857222.5
calm,11700,MT,1385839914.75,1213467984.0,1529430320.25
calm,11700,ZI,1797206436.0,1487679599.25,1990543143.375
calm,11760,BCM,14430492279.0,13188102171.75,15594595935.75
calm,11760,FT,10033113557.25,9403107475.5,10595853749.25
calm,11760,MT,1324581495.75,1137783664.125,1461953370.375
calm,11760,ZI,1820602365.75,1535532039.0,2039808232.125
calm,11820,BCM,14468020551.0,13131812043.0,15592850784.0
calm,11820,FT,10084050011.25,9454088539.125,10694820517.875
calm,11820,MT,1408920221.25,1209702516.75,1538089888.5
calm,11820,ZI,1777306900.5,1501138469.25,1984518290.25
calm,11880,BCM,14478876031.5,13234818649.5,15590801229.75
calm,11880,FT,10062532847.25,9489999642.75,10719848280.375
calm,11880,MT,1385109954.0,1191740431.5,1520110789.875
calm,11880,ZI,1886074089.75,1588836063.375,2070290106.0
calm,11940,BCM,14497696944.0,13211119129.5,15594519939.75
calm,11940,FT,10096456441.5,9493540240.5,10742912263.125
calm,11940,MT,1393003077.75,1202614408.125,1534257348.75
calm,11940,ZI,1885359726.0,1584239899.5,2059613401.5
calm,12000,BCM,14504363131.5,13208327727.75,15555770516.25
calm,12000,FT,10088269101.0,9467727018.75,10731571483.5
calm,12000,MT,1409941199.25,1219260259.125,1559452327.875
calm,12000,ZI,1772945898.75,1486206572.625,1968546568.5
calm,12060,BCM,14483872089.0,13335958104.75,15596197357.5
calm,12060,FT,10066880092.5,9464627981.25,10686043886.625
calm,12060,MT,1429376364.0,1247863530.375,1579635618.75
calm,12060,ZI,1896711808.5,1617896475.0,2112530023.125
calm,12120,BCM,14428659870.0,13179582958.5,15563160081.0
calm,12120,FT,10055236266.0,9456438064.5,10735545335.625
calm,12120,MT,1395925371.0,1200845410.875,1539284429.25
calm,12120,ZI,1994957662.5,1681340573.25,2208881005.875
calm,12180,BCM,14461017750.0,13154937792.75,15619191068.25
calm,12180,FT,10070936068.5,9502085436.75,10774491501.375
calm,12180,MT,1367708413.5,1184409483.75,1518032988.0
calm,12180,ZI,2050669498.5,1758427259.625,2252426190.75
calm,12240,BCM,14414956321.5,12988463177.25,15616223928.0
calm,12240,FT,10116850639.5,9509185164.375,10782640324.125
calm,12240,MT,1314178852.5,1128424979.25,1461987462.375
calm,12240,ZI,2136432246.75,1870566208.875,2333652656.625
calm,12300,BCM,14471610102.0,13068263182.5,15720850786.5
calm,12300,FT,10149338619.0,9517447364.625,10844719371.0
