date,symbol,OPrice,DPrice,Ret_mkt_t,BuyVol_LR1,SellVol_LR1,BuyVol_LRi,SellVol_LRi,IVol_t_m,IVol_q_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1
2013-06-14,SPY,164.05,163.18,-0.005378657,77589260,66949545,75645470,52005154,8.7978496E-9,2.324256E-9,0.057231691,0.0080992488,-1.556917E-8,-1.233759E-8,78
2013-06-17,SPY,164.29,164.45,0.0012774113,74128581,67643138,59528719,60935660,2.6696582E-8,1.9328043E-9,0.0583392924,0.1051074211,-3.159719E-8,-3.158119E-8,78
2013-06-18,SPY,164.52,165.74,0.0070864292,47495920,72611125,46888787,60775639,6.2413123E-9,1.3459733E-9,0.0284290812,0.0904905497,-1.892437E-8,-1.568256E-8,78
2013-06-19,SPY,165.61,163.46,-0.012578018,118873922,90876009,103323293,80432091,7.3146858E-9,4.0404028E-9,0.0074457565,0.0266311137,-6.588293E-8,-6.3992E-8,78
2013-06-20,SPY,161.86,159.38,-0.016130889,162733436,166027821,142838951,136014760,1.0155176E-8,4.0888539E-9,0.0691047467,0.0136789181,-2.347535E-8,-2.001114E-8,78
2013-06-21,SPY,159.63,158.985,-0.003640019,138839929,136074732,123655225,113568966,1.2631124E-8,4.2196391E-9,0.1209363682,0.0964390576,-2.897528E-8,-2.907287E-8,78
2013-06-24,SPY,157.42,157.03,-0.002735284,109801520,117759267,93630664,97791641,1.0344497E-8,4.8077224E-9,0.0998988379,0.0301068508,-5.903646E-8,-5.906177E-8,78
2013-06-25,SPY,158.48,158.59,0.0010721156,83826077,83134170,70827834,71597800,1.4917219E-8,3.1827891E-9,0.0962624073,0.2251823678,-3.690581E-8,-3.689853E-8,78
2013-06-26,SPY,159.87,160.14,0.0018747662,69443057,67850651,60625153,58084695,4.1564522E-9,1.9070345E-9,0.0342423922,0.0234316863,-3.262204E-8,-3.273375E-8,78
2013-06-27,SPY,161.1,161.13,0.0001862024,65071783,66189065,58876522,56269513,1.2242683E-8,1.5320729E-9,0.029275476,0.123104965,-2.927184E-8,-2.927043E-8,78
2013-06-28,SPY,160.62,160.2,-0.003805013,82848994,80881763,76546832,64853342,5.6618058E-9,2.2553035E-9,0.0377247449,0.0044747418,-5.080707E-8,-5.222543E-8,78
2013-07-01,SPY,161.25,161.35,0.0009298002,76692818,63814518,66552715,55664759,3.1169977E-9,1.5560295E-9,0.0536481437,0.0230740072,-4.118756E-8,-4.121277E-8,78
2013-07-02,SPY,161.12,161.16,0.0002482314,98526808,63280428,87661646,55303413,5.0655862E-9,1.8938906E-9,0.0191920121,0.0193986905,-2.051332E-8,-2.131018E-8,78
2013-07-03,SPY,160.46,161.35,0.0050972946,35106542,45067790,29204345,31825819,6.1262856E-9,2.6974903E-9,0.0369293057,0.0157180418,-2.438954E-8,-2.360352E-8,42
2013-07-05,SPY,162.47,163,0.0035635329,63538506,60793969,49462225,51090812,4.7652223E-9,2.1937156E-9,0.0528887533,0.1172733994,-4.908158E-8,-5.014555E-8,78
2013-07-08,SPY,163.86,163.91,0.0004881025,55798979,55315233,46677516,48461960,2.8568561E-9,1.3283813E-9,0.0470336526,0.0207100593,-1.016407E-8,-1.018309E-8,78
2013-07-09,SPY,164.98,165.09,0.0006059505,55905253,64771245,49920382,56972932,9.3525879E-9,1.042627E-9,0.1016608588,0.0626996784,-5.328809E-9,-5.470049E-9,78
2013-07-10,SPY,164.98,165.16,0.0013931375,61685277,61559229,52015391,54454891,4.561206E-9,2.1674496E-9,0.0570926282,0.0999900837,-5.933453E-8,-6.196961E-8,78
2013-07-11,SPY,167.11,167.43,0.0023907728,67234567,71796650,57145654,66843912,2.7753321E-8,9.951579E-10,0.1325672106,0.0429218775,9.7363658E-9,9.9310726E-9,78
